,padjScreen,p_naive,p_aware
BORCS5,3.4380464634353377e-18,2.0216690269714085e-18,7.336426795193378e-06
BORCS6,0.016545135535570327,0.009729009894149047,0.24998912786756153
BORCS7,2.147739162449951e-48,1.2629316645127545e-48,2.7205759407042044e-48
BORCS8,7.910592406353023e-05,0.04214125789748083,4.651653147508404e-05
BPGM,0.010724622105878804,0.006306382583254417,0.22700254376359214
BPHL,2.5876715596321283e-13,1.521624416575155e-13,7.596355551944848e-12
BPI,2.2759376012845874e-07,0.00011458591464233037,1.3383159898424077e-07
BPIFA1,3.5416713535110963e-08,0.0013472641028399888,2.0826034072706636e-08
BPIFA2,0.020684236190546493,0.7980791124663406,0.012162918709133786
BPIFB1,5.902944716417475e-07,3.968558712696499e-06,3.471099250119306e-07
BPIFB2,0.00017442604207712503,0.004095145558143425,0.00010256746978695029
BPNT1,0.0001838361853070338,0.0860743434480808,0.00010810090143471867
BPNT2,0.00041668890103141925,0.00024502491576458557,0.6867113135077041
BPTF,0.054909494911048455,,
BRAF,0.35643900903141246,,
BRAP,4.3799598637295004e-16,2.5755408747536207e-16,4.50227555765523e-05
BRAT1,2.4501136509247137e-16,1.440736456971822e-16,0.00019949208485820115
BRCA1,2.7637134776810824e-79,1.6251420673554156e-79,3.6304340093199747e-63
BRCA2,5.464671922737069e-41,6.355442433126176e-31,3.2133823920805225e-41
BRD2,0.42947228039280505,,
BRD3,0.0006838633151353813,0.0004021310641362688,0.01671380587147331
BRD3OS,0.008512661196344216,0.08698515125695071,0.0050056867063263165
BRD4,2.3762401553409636e-14,1.3972967421441908e-14,5.523669709768462e-07
BRD7,0.0005569288706361167,0.00032749000339750054,0.003653734197761763
BRD8,0.005728445630005432,0.9441000523092619,0.0033684888281875634
BRI3BP,3.8725262304092335e-44,2.277155477512044e-44,1.844934171107809e-33
BRI3P1,0.013614715045137556,0.010755878921274354,0.016011678731237086
BRICD5,0.23380169939008,,
BRINP1,0.032158214851702074,0.15827278444589546,0.018909944242991986
BRINP2,0.2344582590709724,,
BRINP3,1.7286835959408204e-11,2.422124026926892e-10,1.0165150821885756e-11
BRIP1,6.711696667010599e-113,3.946668381137707e-113,5.697870182126368e-93
BRIX1,5.203519122171532e-62,3.0598171235987697e-62,2.1187257061398922e-20
BRK1,6.823813567118179e-06,4.0125963046716595e-06,0.0928169045280596
BRMS1,9.688960883103332e-16,5.697384351616677e-16,4.385805073667355e-05
BROX,5.6473135284649085e-06,3.320780846773699e-06,1.0
BRPF1,3.1251165227494293e-71,0.023210568932887685,1.83765732863486e-71
BRPF3,0.04743376072083258,0.027892399332573415,0.5864706067513098
BRSK1,7.002219355180808e-20,4.117503978199215e-20,2.489221690715972e-13
BRSK2,1.3991849432620865e-07,8.227605103309882e-08,0.0005515635871720392
BRWD1,0.014036829467446638,0.008254054642083276,0.01726278569095333
BRWD1-AS2,1.1269573818316463e-16,6.626829677250174e-17,7.283538128019811e-15
BSCL2,0.1757752568797763,,
BSDC1,0.9672042477074275,,
BSG,1.9564713654281498e-05,1.1504607641894196e-05,0.0016316886132301267
BSN,0.001336543715147515,0.2893633550144286,0.0007859256879870983
BSPRY,0.75173712412687,,
BST1,4.896078322601563e-18,2.8790331962352992e-18,4.0505459591162386e-15
BST2,0.010853938795690365,0.1269081502352444,0.00638242447193828
BTBD1,0.0021315221486887205,0.0012533955995468699,0.05576543036874021
BTBD10,6.266564722788409e-19,3.6849181476488996e-19,1.3628732533494827e-15
BTBD11,3.98674846966904e-72,2.3443214002995245e-72,8.487037795300023e-62
BTBD16,0.02067402937961013,0.012156916814233979,0.3843840001118563
BTBD19,7.259729589102676e-07,1.9019185363676903e-06,4.2689273139757226e-07
BTBD2,2.825305357960958e-28,1.6613598433508966e-28,1.0423193319258057e-23
BTBD3,0.036296263009902394,0.27073478870276485,0.021343234159961432
BTBD7,0.004564473007511787,0.0026840398470103946,0.3084199408855722
BTBD8,0.00035569390896445755,0.0005403687933672175,0.00020915812700137356
BTBD9,3.8110156220519066e-47,3.980264439959271e-39,2.240985491716704e-47
BTC,3.144787496597425e-07,3.6984488405809716e-07,2.913847509533154e-07
BTD,6.909795847866621e-55,4.0631563292979104e-55,4.661904963706854e-26
BTF3,1.0643006625515931e-11,7.67933772401868e-05,6.2583903613557796e-12
BTF3L4,6.265241440716827e-09,3.684140020184214e-09,4.435752450156083e-08
BTF3L4P2,5.891954366709253e-14,3.464636612154112e-14,2.5380981109852137e-06
BTG1,0.04672373793072258,0.027474885753721166,1.0
BTG2,4.930121630668852e-28,5.595064619235877e-18,2.8990516288618646e-28
BTG3,0.0037622015742325102,0.02182466149915111,0.0022122814443435433
BTG3-AS1,4.1976317589071105e-09,2.468326767502288e-09,6.059024662444818e-08
BTG4,0.4937491746226116,,
BTLA,1.488600381042084e-05,0.01666707481253566,8.753393288593115e-06
