"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50"
"TFPT",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,2,2,1,1,2,1,1,2,3,1.5,2,2,2,1.5,2,3,2,1.5,1,2,1,1.5,1
"TFR2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.5,2,1,1,1,2,1,1,1,1,1.5,2.5,2,2,1,1.5,2.5,2,2,1,2,0.5,2,1
"TFRC",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.5,2,2.5,1,1.5,1.5,1,1,1.5,3,2,2.5,1.5,2,1,4,3.5,2,1.5,1,2,1,2,1
"TG",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,7.5,2,2.5,1,1,2,2,1,1.5,6,4.5,3,2,1,1,6.5,7.5,4,3.5,1,2,1,3,1
"TGDS",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,1,1,0.5,1,1,0.5,2.5,3,1.5,1,2,1,1,1.5,1.5,1.5,1,1,2,1,1.5,1
"TGFA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,3,1.5,1.5,2,2,1,2,2.5,2,1.5,0.5,2,1,1.5,1
"TGFB1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,2,2,1,1,2,1,1,1.5,2.5,1.5,2,2,2,1.5,2,3,1.5,1.5,1,2,1,1.5,1
"TGFB1I1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,3,1.5,1,1.5,1.5,2.5,1.5,1,2,1.5,2,3,2,2,1,2.5,1,4,1
"TGFB2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3.5,2,1,1.5,3,2,3,3.5,3,3,3.5,1.5,2,1,2.5,4,3,2.5,1,3.5,2,3.5,1.5
"TGFB3",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,2,2,1,1,2,1,1,2,1,1.5,1,1,1,1,1.5,1.5,1,1,1,1.5,0.5,2,1
"TGFBI",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1.5,1,1,2,1.5,1,1.5,2.5,1,2.5,1,2,1,2,3,1.5,1.5,1,2.5,1.5,3,1
"TGFBR1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.5,1,1,2,1,1,2,1.5,2.5,1.5,1,1,1,1.5,2.5,1,1.5,0.5,1.5,1,1.5,1.5
"TGFBR2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,1.5,1,1,1.5,1,1,2,3,2,2.5,1,1,1,1,4,2,1.5,1,2,1,2,1
"TGFBR3",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,1,1,1,1,1,1,1.5,3.5,3.5,2.5,1.5,1,1,1.5,1.5,1.5,2,1,1.5,0.5,1,1
"TGFBRAP1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,1.5,1,1,1,1,1,1.5,3,2,1.5,1,2,1,2.5,3,1.5,2,0.5,2,1,1.5,1
"TGIF1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.5,1,1,1,1,1,1,3,2.5,1.5,2,1,1,1.5,3,1,2,0.5,2,1,1.5,1
"TGIF2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,2,1,1,3,3,4,2.5,2,3,1,2,4,3,3,1,2,1,2.5,1
"TGM1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,2,2,1,1,2,1,1,2,3,2.5,1,1,1,1,1.5,2,3,2,1,1.5,1,2,1
"TGM2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,2,1,1,3,3,3,3,2,3,1,2,4,3,3,1,2,1,2.5,1
"TGM5",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,1.5,1,1,1,1,1,1,1.5,1,3,1,2,1,1,2,2.5,1,1,1.5,1,1,1
"TGOLN2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,2,1,1,1,1,1,2,3,1.5,1.5,2,2,1,1,2.5,2,2,0.5,2,1,1.5,1
"TGS1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2.5,1,1,2,1,1,1.5,3,2.5,3,1.5,2,1,7,3.5,4,2.5,1,2,1,3,1
"TH2LCRR",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1.5,1,1,2,1.5,1,1.5,4,1,2.5,1,2,1,2,3,1.5,1.5,1,2.5,1.5,3,1
"THADA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,3,2,1.5,2,2,1,2,2.5,2,2,0.5,2,1,1.5,1
"THAP1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5,1,2,2.5,1,1,2,1,1,2,3,2.5,3,1.5,1,1,2,2,2,2.5,1,2,1,3,1
"THAP10",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,1.5,1,1,1,1,1,1,3.5,2,3,1,2,1,1,2,1.5,1.5,1,1.5,1.5,2,1
"THAP11",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1.5,1,1,1.5,1,1,0.5,2,2,1.5,1,0.5,1,1,1.5,1
"THAP12",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,1.5,1,2,1,1.5,1,1,3,1,1.5,4,3,1,1.5,3.5,2,2,1,1.5,1,1.5,1
"THAP12P7",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,2,2.5,1,1,2,1,1,2.5,3.5,2.5,3,1.5,2,1,7.5,3.5,2.5,5,1,2,1,3,1
"THAP2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,7.5,1,1,2,1,1,2,2.5,1.5,2,1,2,1,2.5,2.5,2,2,1,2.5,1,2,1
"THAP3",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,3,1,1,1,1,1,1,2.5,0.5,1,1.5,1,1,1.5,2,1,1.5,1,1.5,1,1,1
"THAP4",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,1.5,1,1,1,1,1,1.5,2.5,2,1.5,1,2,1,2.5,2.5,1,2,0.5,2,1,1.5,1
"THAP5",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.5,2,1,1,1,2,1,1,1,1,1.5,2.5,2,2,1,1.5,2.5,2,2,1,2,0.5,2,1
"THAP6",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1.5,3,2,1.5,1,1,1,3,3,2,1,1,1.5,1,2,1
"THAP7",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,2,1,1,1,0.5,1,1,3,1.5,2,1,1,1.5,1,3,1,1,1,1,1,1,1
"THAP7-AS1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,2,1,1,1,0.5,1,1,3,1.5,2,1,1,1.5,1,3,1,1,1,1,1,1,1
"THAP8",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,2,2,1,1,2,1,1,1.5,2.5,1.5,2,2,2,1.5,2,2.5,1.5,1.5,1,2,1,1.5,1
"THAP9",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1.5,1,2,1.5,1,1,1,1.5,5.5,2,1.5,1,1.5,1,2,1
"THAP9-AS1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1.5,1,2,1.5,1,1,1,1.5,5.5,2,1.5,1,1.5,1,2,1
"THBD",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,3,3,4,1.5,2,3,1,3,4.5,1,2,1,2,1,2.5,1
"THBS1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,2,1,1,1,1,1,1,1.5,1,3,1,2,1,1,2,2.5,1,1,1.5,1,1,1
"THBS2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,1,1,1,2,1,1,1.5,3,1,1,1.5,2,0.5,1,2,1,1.5,0.5,1,1,1.5,1
"THBS3",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3.5,4,1,1.5,3,1,3,2,3,2,3.5,5,2,1,2.5,3.5,2,3,1,3.5,2,3.5,1.5
"THBS3-AS1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3.5,4,1,1.5,3,1,3,2,3,2,3.5,5,2,1,2.5,3.5,2,3,1,3.5,2,3.5,1.5
"THBS4",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2.5,2,1.5,1,1,2,1.5,1,1.5,2.5,1,2.5,1,2,1,2,3,1.5,1.5,1,2.5,1.5,2.5,1
"THBS4-AS1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2.5,2,1.5,1,1,2,1.5,1,1.5,2.5,1,2.5,1,2,1,2,3,1.5,1.5,1,2.5,1.5,2.5,1
"THCAT158",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,0.5,1,1,1,1,3,1.5,3,1,2,2,2,3,5.5,2,1,1.5,1.5,1.5,1
"THEG",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,1.5,1,1,2,1,1,1.5,3,1.5,2,1,1,0.5,1,2,1,1.5,1,2,1,1,1
"THEM4",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3.5,2.5,1,1.5,3,1,3,2.5,3,2,3.5,5,2,1,2.5,3.5,2,3,1,3.5,1.5,3.5,1.5
"THEM5",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3.5,2.5,1,1.5,3,1,3,2.5,3,2,3.5,5,2,1,2.5,3.5,2,3,1,3.5,1.5,3.5,1.5
"THEM6",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,7.5,2,2.5,1,1,2,2,1,1,6,4.5,3,2,2,1,6,4.5,2.5,3.5,1,2,1,3,1
"THEMIS",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,2,1,1,1,1,0.5,1,3,1,1,1.5,2,0.5,1,2,1.5,1,0.5,1,1,1.5,1
"THEMIS2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,1,1,1,1,1,1,1.5,2.5,1.5,1,1.5,1,1,1.5,2,1.5,1.5,1,1.5,1,1,1
"THG1L",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1.5,1,1,2,1.5,1,1.5,2.5,1,2.5,1,2,1,2,3,1.5,1.5,1,2.5,1.5,1.5,1
"THNSL1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1.5,3,2.5,1.5,1.5,2,1,2,2.5,1.5,1,1,2,1,1.5,1
"THNSL2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,2,1,1,1,1,1,2,3,1.5,1.5,2,2,1,1.5,2.5,2,2,0.5,2,1,1.5,1
"THOC1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.5,1,1,1,1,1,1,3,2.5,1.5,2,1,1,1.5,2,1,2,0.5,2,0.5,1.5,1
"THOC2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,1.5,1,0.5,1,1,1,1,3,1.5,2.5,2,1,1,1,3.5,1.5,1.5,1,2,1,1.5,1
"THOC3",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2.5,1,1.5,2,1.5,1,2.5,2.5,2.5,2.5,1,2,1,2,3,1.5,2.5,1,2.5,1.5,3,1
"THOC5",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,2,1,1,1,0.5,1,2,3,1.5,2,1,1,0.5,1,3,1,1,1.5,1,1,1,1
"THOC6",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3.5,2,2,1,1,3,1.5,1,1.5,1.5,2.5,1.5,1,2,1.5,1.5,2.5,2,2,1,2.5,1,4,1
"THOC7",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,1.5,1,0.5,1.5,1,1,2,0.5,2,2.5,1,1,1,2,3.5,1,0.5,1,2,1,2,1
"THOP1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,1.5,1,1,2,1,1,1.5,3,1.5,2,1,1,0.5,1,2,1.5,1.5,1,2,1,1,1
"THORLNC",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,1.5,1,1,1,1,1,1.5,3,2,1.5,1,2,1,2.5,2.5,1.5,2,0.5,2,1,1.5,1
"THPO",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.5,2,2.5,1,1.5,1.5,1,1,1.5,3,2,2,1.5,2,1,2,3.5,2,1.5,1,2,1,2,1
"THRA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7.5,1,0.5,1,1,1,1,1.5,1,3,1,2,2,2,3,1,2,1,1.5,1.5,1.5,1
"THRAP3",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,3.5,1,1,1,1,1,1.5,3.5,1.5,2,1.5,1,1,1.5,2,1.5,1.5,1,1.5,1,1,1
"THRB",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,3.5,1,1,1.5,1,1,2,3,2,2.5,1,1,1,1,4,2,1.5,1,2.5,1,2,1
"THRB-AS1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,3.5,1,1,1.5,1,1,2,3,2,2.5,1,1,1,1,4,2,1.5,1,2.5,1,2,1
"THRB-IT1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,3.5,1,1,1.5,1,1,2,3,2,2.5,1,1,1,1,4,2,1.5,1,2.5,1,2,1
"THRSP",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,1.5,1,4.5,1,1.5,1,1,3,1,1.5,4,6.5,1,1,3.5,2,2,1,1.5,1,1.5,1
"THSD1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,1,1,0.5,1,1,0.5,2,3,1.5,1,1,2,1,1.5,1.5,2,1,1,2,0.5,1,1
"THSD4",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,1.5,1,1,1,1,1,1,3.5,2,3,1,2,1,1,2,1.5,1.5,1,1.5,1.5,2,1
"THSD7A",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5,2.5,2,2.5,1,1,2,1,1,2.5,1,1.5,2.5,2,1,1,2.5,2,2,2.5,1,2,1.5,2,1
"THSD7B",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,1.5,1,1,1,1,1,1.5,3,2,1.5,1,2,1,1.5,2.5,1,2,0.5,2,1,1.5,1
"THTPA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,2,2,1,1,2,1,1,2,3,2.5,1,1,1,1,1.5,2,4,2,1,1.5,1,2,1
"THUMPD1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,3,1.5,1,1.5,1.5,2,1.5,1,2,1.5,1.5,4,2,2,1,2.5,1,4,1
"THUMPD2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,3,2,1.5,2,2,1,2,2.5,2,1.5,0.5,2,1,1.5,1
"THUMPD3",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,3.5,1,1,1.5,1,1,3,3,2,2.5,1,1,1,1,3.5,2,2,1,2.5,1,2,1
"THUMPD3-AS1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,3.5,1,1,1.5,1,1,3,3,2,2.5,1,1,1,1,3.5,2,2,1,2.5,1,2,1
"THY1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,1.5,1,0.5,1,0.5,1,1,1.5,1,1.5,1,1,1,1,4,2,1,1,1.5,0.5,1.5,1
"THYN1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,1.5,1,0.5,1,0.5,1,1,1.5,1,1.5,1,1,1,1,3.5,2,0.5,1,1.5,0.5,1.5,1
"TIA1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,3,1.5,1.5,2,2,1,2,2.5,2,1.5,0.5,2,1,1.5,1
"TIAF1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7.5,1,0.5,1,1,1,3,1.5,7.5,3,1,2,2,2,2.5,1.5,1.5,1,1.5,1,1.5,1
"TIAL1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1.5,1,1.5,2,1,1,1.5,2,1,1,1,2,1,1.5,1
"TIAM1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,2.5,1,1,1.5,1,1,1.5,3,2,2,1.5,2,1,2.5,2,1.5,2,1,2,1,1.5,1
"TIAM2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,3,1,1,1,1,1,1,3,1,1,1.5,2,0.5,1,2,1.5,1.5,0.5,1,1,1.5,1
"TICAM1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,1.5,1,1,2,1,1,1.5,3,1.5,2,1,1,1,1,6,1,1.5,1,2,1,1,1
"TICRR",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1.5,2,1.5,1,1,1,1,1,5.5,3.5,2,3,1,2,1,1,2,1.5,2,1,1.5,1.5,0.5,1
"TIE1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,4,1,1,1,1,1,1.5,3.5,1.5,2,1.5,1,1,1.5,2,1.5,1.5,1,1.5,1,1,1
"TIFA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0.5,1,1,1,1.5,1,1.5,1.5,1,1,1,1.5,1.5,2,1.5,1,1.5,1,2,1
"TIFAB",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1.5,1,1,2,1.5,1,1.5,4,1,2.5,1,2,1,2,3,1.5,1.5,1,2.5,1.5,3,1
"TIGAR",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,2,1.5,1,1,2,1,1,1.5,2.5,1.5,2,2,2,1,1.5,2,1.5,1.5,1,2.5,0.5,2,1
"TIGD1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,1.5,1,1,1,1,1,1.5,2.5,2,1.5,1,2,1,1.5,2.5,1,2,0.5,2,1,1.5,1
"TIGD2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1.5,1,2.5,1.5,1,1,1,1,1.5,2,1,1,1.5,1,2,1
"TIGD3",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,2,1.5,1,1,1,1.5,1,1.5,3,2.5,1.5,1.5,1,1,1.5,3.5,2,2,1,1.5,1,1.5,1
"TIGD4",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1.5,1,1,1,1,1,1.5,1.5,1,1,1,1.5,1.5,2,1.5,1,1.5,1,2,1
"TIGD5",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,7.5,2,2.5,1,1,2,2,1,1,6,4.5,3,2,2,1,6,4.5,2.5,3.5,1,2,1,3,1
"TIGD6",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1.5,1,1,2,1.5,1,1.5,2.5,1,2.5,1,2,1,2,3.5,1.5,1.5,1,2.5,1.5,2.5,1
"TIGD7",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3.5,2,2,1,1,3,1.5,1,1.5,1.5,2.5,1.5,1,2,1.5,1.5,2.5,2,2,1,2.5,1,4,1
"TIGIT",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.5,2,3,1,1,1.5,1,1,4,2.5,2,2.5,1.5,2,1,2,3.5,2,1.5,1,2,1,2,1
"TIMD4",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1.5,1,1,2,1.5,1,1.5,2.5,1,2.5,1,2,1,2,3,1.5,1.5,1,2.5,1.5,1.5,1
"TIMELESS",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1.5,2.5,1.5,2,1,2,1,2.5,2.5,2,2,1,2.5,1,2,1
"TIMM10",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5,1.5,2,1.5,1,1,1,1.5,1,1.5,3,2.5,1.5,1.5,1,1,2,3.5,2,2,1,1.5,1,1.5,1
"TIMM10B",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,1.5,1,0.5,1,1.5,1,1,1.5,2.5,1.5,1.5,2,1,1,1.5,2,1,1,1.5,1,1.5,1
"TIMM13",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,1.5,1,1,2,1,1,1.5,3,1.5,2,1,1,0.5,1,2,1.5,1.5,1,2,1,1,1
"TIMM17A",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3.5,3.5,1,1.5,3,2,3,3.5,3,3,3.5,1.5,2,1,2.5,3.5,3,2.5,1,3.5,2,3.5,1.5
"TIMM17B",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,2,1,0.5,1,1,1,1,3,2,2.5,2,2,1,1,2.5,1,1.5,1,2,1,1.5,1
"TIMM21",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5,2,1,1,1,1,1,1,1,5,1,1.5,2,1,1,1,1,1,1,0.5,2,0.5,1.5,1
"TIMM22",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0.5,1,1,1,1,1.5,1,1.5,1,2,0.5,1,1.5,0.5,1,1,1,0.5,1.5,1
"TIMM23",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1.5,3,1.5,1.5,1.5,2,1,1.5,2,2,1.5,1,2,1,1.5,1
"TIMM23B",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,3,1.5,1.5,1.5,2,1,1.5,2,1,1.5,1,2,1,1.5,1
"TIMM23B-AGAP6",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,3,1.5,1.5,1.5,2,1,1.5,2,1,1.5,1,2,1,1.5,1
