,Unnamed: 0,status,gene,N,n_aneup,cna,mean_b_scaling,sd_b_scaling,mean_b_deviation,sd_b_deviation,z_comp,p_value,mean_phi,Rhat_b_deviation,ess_b_deviation,covar_levels,reason,label_nb,adj_p,aneup_frac,comp_score,signed_comp,shrunk_comp
10489,10489,ok,RPL24P4,45.0,25.0,all,0.8793677307375,0.1740510744969469,-0.1962144124817452,0.2017904119933875,-0.972367371390148,0.3308678182424009,1.30383984776,1.0003,2377.84,['ALL'],,DSG,0.7958842169096362,0.5555555555555556,-0.22313124034831927,-0.22313124034831927,-0.14930429367255008
10490,10490,ok,SETD2,45.0,22.0,all,0.712242465725,0.1114232942738898,-0.3133326814299075,0.1450434814276243,-2.1602672408705126,0.0307519874300896,6.95669857465,1.00001,1841.43,['ALL'],,DCG,0.536102923569672,0.4888888888888889,-0.4399241782234403,-0.4399241782234403,-0.4263956354245206
10491,10491,ok,C6orf223,45.0,25.0,all,0.36181547429925,0.1975159216803676,-0.0513765048419444,0.189829635459702,-0.2706453326822667,0.7866638261143868,0.74995778955,1.00167,1996.8,['ALL'],,DSG,0.9815763697223697,0.5555555555555556,-0.1419964277134592,-0.1419964277134592,-0.030292974593814435
10492,10492,ok,TMIE,45.0,22.0,all,0.3705136724727499,0.1884633558534927,-0.0705630581624355,0.1815648148560479,-0.3886383946051486,0.6975436604136167,1.2776080585325,1.00001,2923.78,['ALL'],,DSG,0.9643322510199624,0.4888888888888889,-0.1904465702750151,-0.1904465702750151,-0.05760177253216198
10493,10493,ok,MRPS23,45.0,31.0,all,0.7698479096849998,0.1315578732014677,-0.27112852056441,0.1690664898731328,-1.6036798348854595,0.1087846430091072,4.2090765591,1.00075,1706.34,['ALL'],,DCG,0.6052486403260533,0.6888888888888889,-0.35218452522050514,-0.35218452522050514,-0.31387225737106056
10494,10494,ok,FDCSP,45.0,21.0,all,0.399909102047625,0.2792985360899004,-0.0899308711217475,0.2094763553783177,-0.4293127544601913,0.6676956361253175,0.6257312746849999,1.00146,1672.2,['ALL'],,DSG,0.9585391929905528,0.4666666666666667,-0.22487828024238787,-0.22487828024238787,-0.07472803386517929
10495,10495,ok,GPR135,45.0,21.0,all,0.8749111730950001,0.1868426420772573,-0.1655810360017674,0.1878598922970857,-0.8814070634082661,0.3780975359555754,2.1744101922825,1.00051,2529.65,['ALL'],,DSG,0.8268451419802412,0.4666666666666667,-0.18925468218221989,-0.18925468218221989,-0.11769795318106702
10496,10496,ok,P2RY13,45.0,27.0,all,0.091383423371225,0.0489953905898932,-0.23129842565975,0.0643457926976987,-3.5946161506845815,0.0003248701894744,2.6926521438749997,1.00716,671.674,['ALL'],,DCG,0.410102176677202,0.6,-2.531076393583453,-2.531076393583453,-2.5302541223158954
10497,10497,ok,TNFSF15,45.0,18.0,all,0.975080174645,0.2891993176674889,-0.1223187958470647,0.1943006961024768,-0.6295334926775152,0.5289998489350842,1.4384260627675,1.00068,2619.02,['ALL'],,DSG,0.9114438049253654,0.4,-0.12544485984611228,-0.12544485984611228,-0.059084547937836074
10498,10498,ok,ZFP41,45.0,31.0,all,0.6890254172274999,0.1084052406602285,-0.274853849658805,0.1436816503945148,-1.9129363346267472,0.0557562033316043,7.692142536474999,1.00316,1358.33,['ALL'],,DCG,0.5696829079153279,0.6888888888888889,-0.39890233768844374,-0.39890233768844374,-0.37666105783883463
10499,10499,ok,PHLDA2,45.0,23.0,all,0.54082483110875,0.2223705214063885,-0.03442911890271,0.1693825969295823,-0.2032624338439164,0.8389299160368087,1.34813987647,1.00089,2632.31,['ALL'],,DSG,0.987852276406298,0.5111111111111111,-0.06366038858113549,-0.06366038858113549,-0.01025378413389288
10500,10500,ok,ATG9B,45.0,31.0,all,0.19118350521625,0.1056564441075517,-0.0933475900919007,0.1393593413795032,-0.6698337489820411,0.5029637768403181,1.2568607145675,1.00085,1716.39,['ALL'],,OTHER,0.8991405316319062,0.6888888888888889,-0.48826173568851616,-0.48826173568851616,-0.24268376902001093
10501,10501,ok,ZNF875,45.0,33.0,all,0.9693459751675,0.109660066736676,-0.3637614635622475,0.1551322695689348,-2.344847171855536,0.0190348801112383,6.650187251075,1.00283,1789.57,['ALL'],,DCG,0.5354134532858582,0.7333333333333333,-0.37526484132705107,-0.37526484132705107,-0.36812172006242777
10502,10502,ok,PLAG1,45.0,29.0,all,0.67842302827,0.1746288551461849,-0.1510854368587922,0.1795697487782397,-0.8413746629749743,0.4001380750809411,1.2099449164375,1.00061,2323.99,['ALL'],,DSG,0.8406426816598807,0.6444444444444445,-0.2227009263586833,-0.2227009263586833,-0.13358980636677734
10503,10503,ok,ZBTB20,45.0,28.0,all,0.6103406350775001,0.151326930764701,-0.240075641356644,0.1640843284008152,-1.4631235273743008,0.143433581119674,3.5205682574000003,1.00119,2034.69,['ALL'],,DCG,0.6390510980920875,0.6222222222222222,-0.3933469730819406,-0.3933469730819406,-0.3369278081102139
10504,10504,ok,DIPK2A,45.0,27.0,all,0.6226484189375001,0.1292323719927645,-0.1180845018585167,0.1508287129455348,-0.7829046575578602,0.4336831022398466,4.372619641775,1.00124,1721.7,['ALL'],,DSG,0.8609432779900367,0.6,-0.18964876207349646,-0.18964876207349646,-0.10740129860151594
10505,10505,ok,MACIR,45.0,20.0,all,0.88881816783,0.1734984991098661,-0.1578819610396575,0.1794731380364993,-0.8796968881635598,0.3790235356044689,3.1148765327750003,1.00078,2202.35,['ALL'],,DSG,0.8271795229851047,0.4444444444444444,-0.17763133873052742,-0.17763133873052742,-0.11030488069072789
10506,10506,ok,AMIGO1,45.0,22.0,all,0.8690042853225,0.1634743171272114,-0.2405272708575325,0.1611132930856559,-1.492907669199314,0.1354613573523222,3.1558698133750003,1.00172,2426.31,['ALL'],,DSG,0.6274190815517321,0.4888888888888889,-0.2767849076466515,-0.2767849076466515,-0.23929124836219892
10507,10507,ok,GPR3,45.0,23.0,all,0.68159558593,0.1694989344158285,0.0550916183798152,0.1771110003288092,0.3110570110130757,0.7557572812954265,2.513421173375,1.0022,2041.55,['ALL'],,DSG,0.9772764466593944,0.5111111111111111,0.08082742834175737,0.08082742834175737,0.019741510844089913
10508,10508,ok,SIAH2,45.0,27.0,all,0.589451412845,0.0977958690906019,-0.2130371647356979,0.1247535366981326,-1.7076643306007917,0.0876986442597338,9.519575350925,1.00105,1657.97,['ALL'],,DCG,0.5974679491768169,0.6,-0.36141598797340974,-0.36141598797340974,-0.3297202958143494
10509,10509,ok,COPG1,45.0,28.0,all,0.7079921753325,0.1116498147700306,-0.326807908668375,0.1305330489513363,-2.503641118428263,0.0122922649012748,9.004963100025002,1.00139,1738.73,['ALL'],,DCG,0.5317375011767241,0.6222222222222222,-0.4615981928259215,-0.4615981928259215,-0.45592410556175555
10510,10510,ok,ADGRB1,45.0,32.0,all,0.381349018119,0.1743839137570141,0.0359762263181214,0.1765589708785186,0.2037632307161267,0.8385385276142083,0.7548485781125001,1.00088,2302.73,['ALL'],,DSG,0.987852276406298,0.7111111111111111,0.09433937052093054,0.09433937052093054,0.015232173668258195
10511,10511,ok,CELF2-AS1,45.0,22.0,all,0.3771938730317499,0.1720351552020065,-0.1423823392990172,0.1767786958832714,-0.805427026076907,0.4205733011999242,1.081644885315,1.00096,2660.58,['ALL'],,DSG,0.8529776588679031,0.4888888888888889,-0.3774778687538021,-0.3774778687538021,-0.21872075536210384
10512,10512,ok,SLC9A9,45.0,28.0,all,0.3340868596455,0.1144494153136083,-0.0973996698838817,0.1713659699243217,-0.5683722965936304,0.5697821974976609,2.680948156075,1.00105,1870.12,['ALL'],,DSG,0.9273635221042448,0.6222222222222222,-0.2915399605576604,-0.2915399605576604,-0.12542568117273528
10513,10513,ok,LSM10,45.0,26.0,all,0.6402469242875,0.1206574035292786,-0.1653449732833077,0.1520810586265111,-1.087216085793898,0.2769413234475542,7.488853347675,1.00043,1727.01,['ALL'],,DSG,0.7517109436642826,0.5777777777777777,-0.2582518822207731,-0.2582518822207731,-0.18673126417573033
10514,10514,ok,RELL1,45.0,23.0,all,0.5308438081,0.1299489884795215,-0.0916405089508207,0.1717601069485812,-0.5335377962838288,0.5936613545239848,4.052761650675,1.0016,2320.12,['ALL'],,DSG,0.9370364212854022,0.5111111111111111,-0.17263177520864578,-0.17263177520864578,-0.07014696170440106
10515,10515,ok,SLC35C1,45.0,23.0,all,0.35807816362425,0.1216588468701371,-0.2511539194009968,0.1782174605456644,-1.409255404223673,0.15875966035432,3.240881177725,1.00188,1724.82,['ALL'],,DCG,0.6535399716270485,0.5111111111111111,-0.701394122609905,-0.701394122609905,-0.5900410299298402
10516,10516,ok,TIGIT,45.0,28.0,all,0.12812703041725,0.0675848889984999,-0.139767503897385,0.1200030793133229,-1.1646993118606397,0.2441407276414455,2.2622348117250004,1.00327,1303.95,['ALL'],,DCG,0.7296700510854693,0.6222222222222222,-1.0908510362116988,-1.0908510362116988,-0.8245298704825498
10517,10517,ok,RNF41,45.0,26.0,all,0.64858523513,0.0959824044847346,-0.2377515480168312,0.1501300171081291,-1.583637653525303,0.1132762001404095,9.540283144875,1.00049,1944.45,['ALL'],,DCG,0.6107478021104515,0.5777777777777777,-0.36656947327698136,-0.36656947327698136,-0.3250458762566935
10518,10518,ok,IBA57,45.0,32.0,all,0.6588535941225,0.1275850027501129,-0.2931918954830975,0.1728182888585412,-1.6965327999693762,0.089785023949265,5.638751330749999,1.00113,1423.07,['ALL'],,DCG,0.5977046336654356,0.7111111111111111,-0.44500310554363404,-0.44500310554363404,-0.40504849105490154
10519,10519,ok,ZNF329,45.0,27.0,all,0.914502013295,0.123361543350129,-0.2658562036003247,0.1462733126056378,-1.8175304767800673,0.0691359260816819,5.54169477635,1.00213,1883.82,['ALL'],,DSG,0.5777612368737606,0.6,-0.2907114470338129,-0.2907114470338129,-0.27061284192058443
10520,10520,ok,ZNF101,45.0,23.0,all,0.70091545863,0.122947034743118,-0.0786380940637104,0.1597877316513007,-0.4921410001320981,0.6226196697482023,4.48378001545,1.00096,1961.36,['ALL'],,DSG,0.9456554193884456,0.5111111111111111,-0.1121934080572504,-0.1121934080572504,-0.04233958538471986
10521,10521,ok,C5orf24,45.0,21.0,all,0.75212189063,0.1045869240614995,-0.3132900288432225,0.1589798583370306,-1.9706271732804088,0.0487665361405809,8.9141730095,1.00031,1740.24,['ALL'],,DCG,0.5563237700272489,0.4666666666666667,-0.4165415642679956,-0.4165415642679956,-0.3962282750200663
10522,10522,ok,ADO,45.0,20.0,all,0.6605727026024999,0.0981826622514111,-0.1662050943395507,0.155272640803939,-1.0704081123307232,0.284435649350615,9.73977403535,1.0012,2030.16,['ALL'],,DSG,0.7597523098418458,0.4444444444444444,-0.25160757276941964,-0.25160757276941964,-0.18004140942721764
10523,10523,ok,COA4,45.0,25.0,all,0.75714184218,0.1205729813010937,-0.2536770494611712,0.1678399882921547,-1.511421992115503,0.1306809696723592,7.144029118925,1.00292,1578.54,['ALL'],,DSG,0.6241381048219162,0.5555555555555556,-0.3350456088000259,-0.3350456088000259,-0.2912615237575726
10524,10524,ok,PRKAG1,45.0,27.0,all,0.8049427496324999,0.106943012740929,-0.3057959560276075,0.1616521228816325,-1.8916915570080213,0.0585320889168818,7.506811411475001,1.00251,1604.87,['ALL'],,DCG,0.5696829079153279,0.6,-0.37989777057712487,-0.37989777057712487,-0.35766156049037945
10525,10525,ok,GINS3,45.0,25.0,all,0.7214132922275001,0.1511472170816959,-0.14807675626216,0.1776559510154084,-0.8335029331458591,0.4045611442824397,3.029947690225,0.999884,2218.55,['ALL'],,DSG,0.8441452259094623,0.5555555555555556,-0.20525925687471738,-0.20525925687471738,-0.12221933703891849
10526,10526,ok,CCDC149,45.0,23.0,all,0.88669381445,0.1268247889935271,-0.3898263255509875,0.1769202308120485,-2.203401633389909,0.0275664531791861,5.603912778924999,1.00209,1777.35,['ALL'],,DCG,0.536102923569672,0.5111111111111111,-0.4396402898026188,-0.4396402898026188,-0.4275209663380911
10527,10527,ok,SNRPE,45.0,33.0,all,0.68561767,0.1151006953822482,-0.1998983949495699,0.1579009261467111,-1.2659735432066914,0.2055225544463377,7.13363134005,1.00126,1428.46,['ALL'],,DSG,0.6932451947978049,0.7333333333333333,-0.29155957277117717,-0.29155957277117717,-0.23163750460196195
10528,10528,ok,RTKN2,45.0,21.0,all,0.4390220339439999,0.1473509748349223,-0.0914434015671112,0.1786126999581869,-0.5119647236087805,0.6086756986113899,1.76745648759,1.00158,2166.62,['ALL'],,DSG,0.9414916026682523,0.4666666666666667,-0.2082888659268874,-0.2082888659268874,-0.08150849494586508
10529,10529,ok,PNMA8A,45.0,29.0,all,0.8311640800875,0.2385523940896277,0.0830166103724242,0.1819991361884794,0.4561373867535929,0.6482911869407868,0.919003271265,1.00107,2567.35,['ALL'],,DSG,0.9522997235376509,0.6444444444444445,0.09987993028245963,0.09987993028245963,0.03512865172808084
10530,10530,ok,CHST15,45.0,22.0,all,0.43461681374875,0.1292913152970732,-0.12668820521971,0.1667163371967591,-0.7599027626800134,0.4473127101263305,4.04141415635,1.00042,2280.26,['ALL'],,DSG,0.8691597005447382,0.4888888888888889,-0.29149402694979,-0.29149402694979,-0.16110504376924178
10531,10531,ok,TRPC2,45.0,23.0,all,0.645327052736,0.207922119918268,0.0331575708306473,0.183839271522141,0.1803617396659122,0.8568685890347518,1.75885118725,1.00106,2906.49,['ALL'],,DSG,0.991409451368638,0.5111111111111111,0.05138103336915567,0.05138103336915567,0.007354239802979751
10532,10532,ok,MGAT4C,45.0,29.0,all,0.6622052829927499,0.3693767529574284,0.0334736776972625,0.1875443094548688,0.1784841022079515,0.8583428053371449,0.51039425989,1.00125,2463.03,['ALL'],,DSG,0.991409451368638,0.6444444444444445,0.05054879288486283,0.05054879288486283,0.007160600193663358
10533,10533,ok,OGFRP1,45.0,21.0,all,0.8108008903175,0.1571546808864135,-0.1019406296306955,0.1585786851279507,-0.6428394178476367,0.5203283029371701,4.12714918885,1.00087,2180.71,['ALL'],,DSG,0.9064244379552051,0.4666666666666667,-0.12572831486504257,-0.12572831486504257,-0.06030831416016479
10534,10534,ok,TMEM259,45.0,21.0,all,0.7393118327924999,0.1001458414611299,-0.2425531924797425,0.1288295985810367,-1.8827443006210336,0.0597350286908879,8.712329178525,1.00168,2153.98,['ALL'],,DCG,0.5712183837235691,0.4666666666666667,-0.32807968399961895,-0.32807968399961895,-0.3084818346630043
10535,10535,ok,GET1,45.0,23.0,all,1.0253626401225002,0.1160361862295903,-0.3551337078420725,0.1392686407584714,-2.5499904781720955,0.0107725861237544,7.224608501550001,1.00241,1760.88,['ALL'],,DCG,0.5180837022470328,0.5111111111111111,-0.34634937332965887,-0.34634937332965887,-0.34261829487655676
10536,10536,ok,TNRC18,45.0,34.0,all,0.69431651618,0.1138085328716028,-0.2377574047356872,0.1419922488997449,-1.6744393203009154,0.0940442905416822,5.614160038525,1.00205,1246.97,['ALL'],,DCG,0.5991727032920873,0.7555555555555555,-0.3424337448341055,-0.3424337448341055,-0.3102298062436506
10537,10537,ok,TMEM30B,45.0,22.0,all,0.752455220015,0.1627720602718335,-0.1836765335047067,0.1792262608877971,-1.0248304718006458,0.305443185720101,3.74007067565,1.0001,2100.85,['ALL'],,DSG,0.7775205425968233,0.4888888888888889,-0.24410294276521222,-0.24410294276521222,-0.16954336228335432
10538,10538,ok,DEXI,45.0,24.0,all,0.462721972505,0.1274925956646177,-0.0355716778729787,0.1688400978316843,-0.2106826419186273,0.833134920335669,3.76387752155,1.00307,1785.88,['ALL'],,DSG,0.987852276406298,0.5333333333333333,-0.07687484058819861,-0.07687484058819861,-0.012827726398932504
10539,10539,ok,FAM89A,45.0,32.0,all,0.38580718955325,0.1512883181194066,0.00354598521268,0.1699367795166872,0.0208664964863112,0.9833521527326954,2.1213512775999996,1.00127,1960.17,['ALL'],,DSG,0.9998617250696904,0.7111111111111111,0.00919108121542814,0.00919108121542814,0.00015301171629584018
10540,10540,ok,KCNIP1,45.0,25.0,all,0.28868462826925,0.1150850217161409,-0.2317921111233775,0.1630010387295803,-1.4220284295729055,0.1550179979459749,3.042625235525,1.00074,1863.61,['ALL'],,DCG,0.6510117485470717,0.5555555555555556,-0.8029250206810109,-0.8029250206810109,-0.67845719147431
10541,10541,ok,TDRKH,45.0,33.0,all,0.5241677079574999,0.1240566310905123,-0.0717087903459307,0.1473972171236194,-0.4865002999737089,0.6266124927067012,4.6407137151,1.00527,1251.96,['ALL'],,DSG,0.9466364200904428,0.7333333333333333,-0.13680505162241877,-0.13680505162241877,-0.05108129721042601
10542,10542,ok,ZNF708,45.0,24.0,all,0.7456395974525,0.1226196381673738,-0.1420709873707112,0.1557230686286264,-0.912331028548679,0.3615944851136068,5.178415735475,1.00093,2093.84,['ALL'],,DSG,0.8163304238299705,0.5333333333333333,-0.19053573315593886,-0.19053573315593886,-0.12163906282967356
10543,10543,ok,IST1,45.0,21.0,all,0.7505355489425001,0.0887527423571846,-0.295330839218019,0.1514115375531892,-1.9505174043574611,0.0511144810245385,11.887333610375,1.00174,1727.43,['ALL'],,DCG,0.5601465593875758,0.4666666666666667,-0.3934934722734164,-0.3934934722734164,-0.3733802576516171
10544,10544,ok,MRPL41,45.0,19.0,all,0.9349253981275,0.1647429536662222,-0.0659107262674074,0.1679515692185596,-0.3924388832689987,0.6947339608035838,4.66185850435,1.00153,2165.64,['ALL'],,DSG,0.9635380199790832,0.4222222222222222,-0.07049838029795279,-0.07049838029795279,-0.021520761323318708
10545,10545,ok,CREB3L2,45.0,30.0,all,0.38555501776775,0.1280869709363613,-0.1854103531776199,0.1421964124260831,-1.3039031717765763,0.1922665987030243,4.49328934315,1.00226,1772.77,['ALL'],,DCG,0.6805508935142793,0.6666666666666666,-0.48089207670306366,-0.48089207670306366,-0.3884325927721317
10546,10546,ok,P2RY8,45.0,21.0,all,0.15250684822125,0.0806253756112857,-0.0591964067348672,0.1584294054886721,-0.3736453251987988,0.7086682077431954,2.29143554905,1.00094,2560.98,['ALL'],,OTHER,0.9665061712348622,0.4666666666666667,-0.3881557282528569,-0.3881557282528569,-0.11308210398665
10547,10547,ok,TP53TG1,45.0,29.0,all,0.69795707011,0.1481641142217964,-0.1218198561661082,0.1736860753895955,-0.7013795198771917,0.4830661995395977,3.077910182075,1.00437,1569.54,['ALL'],,DSG,0.8911117790928658,0.6444444444444445,-0.17453774935886682,-0.17453774935886682,-0.09022446209988416
10548,10548,ok,UNC5C,45.0,22.0,all,0.34203015533675,0.157869407155646,-0.1542507560694522,0.1873856197894244,-0.823172857355822,0.4104097017114172,2.0727237355525,1.00223,2594.63,['ALL'],,DSG,0.8459905678748976,0.4888888888888889,-0.450985837542841,-0.450985837542841,-0.26589687448080995
10549,10549,ok,TSEN54,45.0,31.0,all,0.66074568313,0.0990673052207738,-0.1978345535993524,0.1467653900829161,-1.3479646222286086,0.1776697615445432,8.819585379575,1.00098,1664.76,['ALL'],,DSG,0.6695575862317,0.6888888888888889,-0.29941104217616044,-0.29941104217616044,-0.24621475370891885
10550,10550,ok,MRPS16,45.0,22.0,all,0.8149088631375,0.1128651956305921,-0.1055305243203695,0.1585121298478451,-0.6657567747128729,0.5055665777037319,8.524112230999998,1.00073,1665.96,['ALL'],,DSG,0.8996972398282934,0.4888888888888889,-0.12949978714682758,-0.12949978714682758,-0.06402902294564423
10551,10551,ok,SHISAL2A,45.0,24.0,all,0.16996999448925,0.0789972503258765,-0.259786612809775,0.1255889792522481,-2.068546255862054,0.0385886857097614,2.771194474975,1.00215,1411.47,['ALL'],,DCG,0.5531800747552789,0.5333333333333333,-1.5284263177769626,-1.5284263177769626,-1.4694463549697394
10552,10552,ok,RAD51B,45.0,23.0,all,0.7766076587899999,0.1207545459935874,-0.1765445843454102,0.1683675768194528,-1.0485664026318202,0.2943777257153306,6.48452814645,1.00213,1865.03,['ALL'],,DSG,0.7696042187101162,0.5111111111111111,-0.22732789504094897,-0.22732789504094897,-0.16040762630714103
10553,10553,ok,EXT1,45.0,31.0,all,0.44962704044725,0.1201214064103945,-0.1860524131136407,0.1461834502553966,-1.272732397467628,0.2031130171958,5.0005039099249995,1.00244,1310.46,['ALL'],,DCG,0.689635888617465,0.6888888888888889,-0.41379275794572296,-0.41379275794572296,-0.32974606238559584
10554,10554,ok,SHMT2,45.0,27.0,all,0.587086518695,0.1382044353044711,-0.0522823859459767,0.1744472792073446,-0.2997030746683926,0.7644036531136966,4.254295401025,1.00062,2115.78,['ALL'],,DSG,0.9792663400650349,0.6,-0.08905397123100721,-0.08905397123100721,-0.020980790297743256
10555,10555,ok,MOB2,45.0,23.0,all,0.713676860465,0.1087682161190976,-0.2273237750559075,0.1631273473422803,-1.393535656403016,0.1634578704269029,7.211573764575,1.00089,2171.97,['ALL'],,DSG,0.6574309943913457,0.5111111111111111,-0.3185247941313292,-0.3185247941313292,-0.26645940960445447
10556,10556,ok,HHIPL1,45.0,23.0,all,0.46545861903025,0.1944676269960633,0.0436230734430962,0.1856672649108877,0.2349529598770867,0.8142452438193231,1.68799198316,1.00086,2237.13,['ALL'],,DSG,0.9868339267709737,0.5111111111111111,0.09372062662408481,0.09372062662408481,0.017409052147657134
10557,10557,ok,BACE2,45.0,23.0,all,0.5372202133949999,0.1876810545165741,-0.06817861311598,0.1846622169469238,-0.3692071623702865,0.7119733176452707,1.6455751165975,1.00008,2295.19,['ALL'],,DSG,0.967039740976396,0.5111111111111111,-0.126909992245304,-0.126909992245304,-0.03655346402407933
10558,10558,ok,UBE2E2,45.0,24.0,all,0.489367751905,0.1262696033735608,0.0094124180429717,0.1450105218316605,0.0649085178377498,0.948246838644282,5.433470079325001,1.00037,2046.66,['ALL'],,DSG,0.9965842727892632,0.5333333333333333,0.019233833873056095,0.019233833873056095,0.0009954117079213455
10559,10559,ok,KCNA4,45.0,23.0,all,0.9381997824425,0.3487492560035235,-0.0333058834129124,0.191697589931705,-0.1737417952138995,0.862068389191283,0.4060690295174999,1.00134,2194.27,['ALL'],,DSG,0.9922184069629442,0.5111111111111111,-0.03549977737812323,-0.03549977737812323,-0.004896541477115388
10560,10560,ok,FIGN,45.0,21.0,all,0.53995213423875,0.1788735468655278,-0.122425873854334,0.1841909790580503,-0.6646681313081558,0.5062627815035228,2.0004981124850003,1.00057,2151.1,['ALL'],,DSG,0.9001586618194024,0.4666666666666667,-0.22673467904138536,-0.22673467904138536,-0.11194734976658512
10561,10561,ok,IZUMO1,45.0,26.0,all,0.6747470573237501,0.2542894470077801,0.0083257835951487,0.1882565825219402,0.0442257236565867,0.9647244775971536,1.18953970759,1.00114,2657.4,['ALL'],,DSG,0.9971406649912579,0.5777777777777777,0.012339118051394345,0.012339118051394345,0.00043526883525332727
10562,10562,ok,B4GALNT4,45.0,22.0,all,0.9396387916425,0.2732065730675024,0.0136922912260955,0.1841775054883079,0.074342907347959,0.940737536344127,0.6204820897900001,1.00271,3466.66,['ALL'],,DSG,0.9965842727892632,0.4888888888888889,0.014571866708654301,0.014571866708654301,0.0008635647212198506
10563,10563,ok,C8orf33,45.0,31.0,all,0.6638080685400001,0.1156306492761279,-0.24542487283843,0.1503505634472794,-1.6323508686050816,0.1026055928911797,6.64553957055,1.00141,1409.65,['ALL'],,DCG,0.6050609314574934,0.6888888888888889,-0.36972264193507776,-0.36972264193507776,-0.3317870310540358
10564,10564,ok,DCAF4L1,45.0,23.0,all,0.8206676682325,0.1998376542714852,-0.138874066244125,0.1907302877464873,-0.7281175312266716,0.4665416430204148,1.599581465535,1.00047,2492.49,['ALL'],,DSG,0.879403005567585,0.5111111111111111,-0.16922083276805922,-0.16922083276805922,-0.09027226741516603
10565,10565,ok,SPACA6,45.0,26.0,all,0.6562865442775001,0.127184505137533,-0.1120358009274424,0.1673552167962088,-0.6694491099364434,0.5032090332350752,4.130284062875,1.00173,2163.08,['ALL'],,DSG,0.8992010097095516,0.5777777777777777,-0.17071171411990718,-0.17071171411990718,-0.08480803749572616
10566,10566,ok,ZSCAN22,45.0,27.0,all,0.8203584206750001,0.1098990721336882,-0.1373912577532755,0.1487646664708689,-0.923547647520048,0.3557218818399967,8.550384794474999,1.0017,2070.0,['ALL'],,DSG,0.8120174610789916,0.6,-0.1674771103589434,-0.1674771103589434,-0.10790183749693523
10567,10567,ok,KCNJ14,45.0,26.0,all,0.8178474603525,0.2161577175522456,0.0668571508602715,0.1888305261465978,0.3540590190823665,0.7232946533361897,2.2607285074249996,1.00081,2305.77,['ALL'],,DSG,0.969542859735332,0.5777777777777777,0.0817477024767619,0.0817477024767619,0.022620026352802424
10568,10568,ok,FBXL6,45.0,31.0,all,0.5922139496275001,0.1197862411426047,-0.1181335330012232,0.1517763372180152,-0.7783395960566195,0.4363688383370045,4.205837698274999,1.00067,1729.88,['ALL'],,DSG,0.8628691163940432,0.6888888888888889,-0.1994777952723482,-0.1994777952723482,-0.1124319014753268
10569,10569,ok,C1S,45.0,27.0,all,0.109986842102375,0.0604738631041394,-0.2058968577240605,0.1253633443998812,-1.6424008047144565,0.100506968279034,2.852815120925,1.00147,2225.11,['ALL'],,DCG,0.6050609314574934,0.6,-1.8720135407871163,-1.8720135407871163,-1.6838631352253035
10570,10570,ok,KIAA2012,45.0,22.0,all,1.00980266547,0.3588884738886838,-0.0512822170612326,0.1906634338071613,-0.2689672373838601,0.7879548946815556,0.3485318289624999,1.00268,3104.96,['ALL'],,DSG,0.9815763697223697,0.4888888888888889,-0.050784394629582334,-0.050784394629582334,-0.01076858230776323
10571,10571,ok,KBTBD3,45.0,28.0,all,0.78429853035,0.138457506677795,-0.0622903446202487,0.1672240776322235,-0.3724962666993691,0.7095233910847345,4.0816448190250005,1.00168,1661.27,['ALL'],,DSG,0.9667105155002244,0.6222222222222222,-0.07942172809179063,-0.07942172809179063,-0.02307015425029362
10572,10572,ok,YBEY,45.0,22.0,all,1.0368568834450005,0.1509255076186965,-0.27909853266903,0.1822100435875624,-1.5317406613478308,0.1255864441614189,4.253801879875,1.00073,1886.06,['ALL'],,DSG,0.6188977130077142,0.4888888888888889,-0.2691774893191753,-0.2691774893191753,-0.23537244558728174
10573,10573,ok,CLN8,45.0,29.0,all,0.5331314147724999,0.1134315354528456,-0.139844632264263,0.1365425060038198,-1.024183870335226,0.3057484357796487,6.103658481575001,1.00317,1957.89,['ALL'],,DSG,0.7775205425968233,0.6444444444444445,-0.2623079945944249,-0.2623079945944249,-0.18210773555468293
10574,10574,ok,PLCXD1,45.0,21.0,all,0.7221716684175,0.2000819143693925,-0.0715450555837532,0.1709816746379656,-0.4184369800754485,0.6756276537696002,2.266055834375,1.0018,2375.98,['ALL'],,DSG,0.9599803686711813,0.4666666666666667,-0.09906931926660927,-0.09906931926660927,-0.0321353475299586
10575,10575,ok,NXPH4,45.0,27.0,all,0.77478969476225,0.3051956352924242,0.0525181082692328,0.1922842794973317,0.2731274153379848,0.7847552732395504,0.4737058934675,1.00077,2551.55,['ALL'],,DSG,0.9815763697223697,0.6,0.06778369488425937,0.06778369488425937,0.014590082884176092
10576,10576,ok,CACNB4,45.0,21.0,all,0.8574005433124999,0.1672200717214976,-0.066452676219494,0.1904606784870037,-0.3489049642550154,0.7271606581734429,1.4433765541025,1.00058,2734.39,['ALL'],,DSG,0.9705171125300178,0.4666666666666667,-0.07750482168201023,-0.07750482168201023,-0.021146364536104342
10577,10577,ok,TRAPPC6B,45.0,22.0,all,0.5094196290574999,0.1053151719162585,-0.2274996843459995,0.1392209468073281,-1.6340909149313774,0.1022397622002742,7.387922699425,1.0033,1307.95,['ALL'],,DCG,0.6050609314574934,0.4888888888888889,-0.4465860194019356,-0.4465860194019356,-0.40092717097631464
