,sample_size,n_genes,cn_signal,replicate,tag,method,TP,FP,FN,TN,Precision,Recall,F1,Accuracy,AUC,MCC,n_pos,n_neg,FP_DSG,FP_NEUTRAL
172,40,5000,strong,15,S40_G5000_CNstrong_R15,PyDESeq2,1233,421,268,2566,0.74546553808948,0.82145236508994,0.7816164817749603,0.8464795008912656,0.8402541370143373,0.6655392789285549,1501,2987,342,79
173,40,5000,strong,15,S40_G5000_CNstrong_R15,DeConveil,1271,153,230,2834,0.8925561797752809,0.8467688207861426,0.869059829059829,0.9146613190730838,0.897773429475763,0.8064442461760689,1501,2987,25,128
174,40,5000,strong,16,S40_G5000_CNstrong_R16,PyDESeq2,1239,449,264,2536,0.7340047393364929,0.8243512974051896,0.7765590723911,0.841131907308378,0.836966268468089,0.656602974010025,1503,2985,366,83
175,40,5000,strong,16,S40_G5000_CNstrong_R16,DeConveil,1280,161,223,2824,0.8882720333102012,0.8516300731869594,0.8695652173913043,0.9144385026737968,0.8988468623891245,0.8063426212160695,1503,2985,27,134
176,40,5000,strong,17,S40_G5000_CNstrong_R17,PyDESeq2,1265,461,240,2526,0.7329084588644265,0.840531561461794,0.7830393067161869,0.8439447907390917,0.8430980539146934,0.6658672085570924,1505,2987,376,85
177,40,5000,strong,17,S40_G5000_CNstrong_R17,DeConveil,1301,152,204,2835,0.8953888506538197,0.8644518272425249,0.8796484110885734,0.9207479964381122,0.9067823247360934,0.8208801873038906,1505,2987,26,126
178,40,5000,strong,18,S40_G5000_CNstrong_R18,PyDESeq2,1248,433,260,2550,0.7424152290303391,0.8275862068965517,0.7826904985888994,0.845691382765531,0.8412151617788155,0.6659606938098728,1508,2983,358,75
179,40,5000,strong,18,S40_G5000_CNstrong_R18,DeConveil,1296,139,212,2844,0.9031358885017422,0.8594164456233422,0.8807339449541285,0.9218436873747495,0.9064095302203201,0.8232250006968774,1508,2983,19,120
180,40,5000,strong,19,S40_G5000_CNstrong_R19,PyDESeq2,1240,461,257,2534,0.7289829512051734,0.8283233132932531,0.7754846779237023,0.840160284951024,0.8372000539755081,0.6553825436607711,1497,2995,373,88
181,40,5000,strong,19,S40_G5000_CNstrong_R19,DeConveil,1289,155,208,2840,0.8926592797783933,0.8610554442217769,0.8765725943556614,0.9191896705253785,0.9046512613429419,0.8168252036693747,1497,2995,28,127
182,40,5000,strong,2,S40_G5000_CNstrong_R2,PyDESeq2,1253,435,248,2555,0.7422985781990521,0.8347768154563624,0.7858262778300408,0.8479180583389,0.8446459328117932,0.6713226861631068,1501,2990,360,75
183,40,5000,strong,2,S40_G5000_CNstrong_R2,DeConveil,1291,147,210,2843,0.8977746870653686,0.860093271152565,0.8785301122830895,0.9205076820307281,0.9054646957769513,0.819909911657861,1501,2990,23,124
184,40,5000,strong,20,S40_G5000_CNstrong_R20,PyDESeq2,1252,459,250,2527,0.7317358270017533,0.833555259653795,0.779333955804544,0.8420231729055259,0.8399189560157789,0.6604992111963904,1502,2986,364,95
185,40,5000,strong,20,S40_G5000_CNstrong_R20,DeConveil,1275,167,227,2819,0.8841886269070736,0.8488681757656458,0.8661684782608695,0.9122103386809269,0.8964702566704988,0.8012589543756874,1502,2986,26,141
186,40,5000,strong,3,S40_G5000_CNstrong_R3,PyDESeq2,1247,432,254,2559,0.7427039904705182,0.8307794803464357,0.7842767295597485,0.8472840605520926,0.8431730902233683,0.6691624454794709,1501,2991,349,83
187,40,5000,strong,3,S40_G5000_CNstrong_R3,DeConveil,1280,160,221,2831,0.8888888888888888,0.8527648234510327,0.870452227133628,0.9151825467497774,0.8996355043366833,0.8078283725297198,1501,2991,37,123
188,40,5000,strong,4,S40_G5000_CNstrong_R4,PyDESeq2,1227,431,273,2563,0.7400482509047045,0.818,0.7770740975300824,0.8433466844681798,0.8370227120908483,0.6587419422689774,1500,2994,364,67
189,40,5000,strong,4,S40_G5000_CNstrong_R4,DeConveil,1274,145,226,2849,0.897815362931642,0.8493333333333334,0.8729016786570744,0.9174454828660437,0.9004515698062794,0.812526933649979,1500,2994,30,115
190,40,5000,strong,5,S40_G5000_CNstrong_R5,PyDESeq2,1247,440,257,2547,0.7391819798458803,0.8291223404255319,0.7815731745534316,0.8448007125361835,0.840908676071487,0.66445111302347,1504,2987,352,88
191,40,5000,strong,5,S40_G5000_CNstrong_R5,DeConveil,1274,153,230,2834,0.8927820602662929,0.8470744680851063,0.8693278744455817,0.9147183255399688,0.8979262531252448,0.8067105761254185,1504,2987,29,124
192,40,5000,strong,6,S40_G5000_CNstrong_R6,PyDESeq2,1218,420,283,2567,0.7435897435897436,0.8114590273151232,0.7760433258999682,0.8433600713012478,0.8354248601590681,0.6574365149733905,1501,2987,352,68
193,40,5000,strong,6,S40_G5000_CNstrong_R6,DeConveil,1275,131,226,2856,0.9068278805120911,0.8494337108594271,0.8771929824561403,0.9204545454545454,0.9027884992194691,0.8194190140671367,1501,2987,25,106
194,40,5000,strong,7,S40_G5000_CNstrong_R7,PyDESeq2,1256,439,248,2544,0.7410029498525074,0.8351063829787234,0.78524538918412,0.8468910184978827,0.8439695508591237,0.669819800501647,1504,2983,355,84
195,40,5000,strong,7,S40_G5000_CNstrong_R7,DeConveil,1285,144,219,2839,0.8992302309307207,0.8543882978723404,0.876235935901807,0.9190996211277023,0.9030573738775043,0.8167940331078797,1504,2983,20,124
196,40,5000,strong,8,S40_G5000_CNstrong_R8,PyDESeq2,1230,438,273,2550,0.737410071942446,0.8183632734530938,0.7757805108798487,0.8416833667334669,0.8358884640357838,0.6560567507927559,1503,2988,360,78
197,40,5000,strong,8,S40_G5000_CNstrong_R8,DeConveil,1263,140,240,2848,0.9002138275124733,0.8403193612774451,0.8692360633172747,0.9153863282119795,0.8967326391393919,0.8078490758062451,1503,2988,31,109
198,40,5000,strong,9,S40_G5000_CNstrong_R9,PyDESeq2,1293,433,207,2555,0.7491309385863267,0.862,0.8016119032858029,0.857397504456328,0.8585435073627845,0.6953053186803355,1500,2988,363,70
199,40,5000,strong,9,S40_G5000_CNstrong_R9,DeConveil,1311,150,189,2838,0.8973305954825462,0.874,0.8855116514690983,0.9244652406417112,0.9118995983935744,0.8293273191013867,1500,2988,34,116
200,40,5000,weak,1,S40_G5000_CNweak_R1,PyDESeq2,1216,365,283,2627,0.7691334598355472,0.8112074716477652,0.7896103896103897,0.8557114228456913,0.8446077465190699,0.6804938632531505,1499,2992,279,86
201,40,5000,weak,1,S40_G5000_CNweak_R1,DeConveil,1271,161,228,2831,0.8875698324022346,0.847898599066044,0.867280791538724,0.9133823201959475,0.8970442193191183,0.8035062081100214,1499,2992,29,132
202,40,5000,weak,10,S40_G5000_CNweak_R10,PyDESeq2,1218,334,286,2658,0.7847938144329897,0.8098404255319149,0.7971204188481675,0.8620996441281139,0.8491047047445671,0.6929081168408456,1504,2992,262,72
203,40,5000,weak,10,S40_G5000_CNweak_R10,DeConveil,1283,137,221,2855,0.9035211267605634,0.8530585106382979,0.8775649794801642,0.9203736654804271,0.903634870292411,0.8193813011234187,1504,2992,25,112
204,40,5000,weak,11,S40_G5000_CNweak_R11,PyDESeq2,1247,334,253,2657,0.788741302972802,0.8313333333333334,0.8094774423888348,0.869294143843242,0.8598324974924774,0.7106762227411211,1500,2991,265,69
205,40,5000,weak,11,S40_G5000_CNweak_R11,DeConveil,1285,138,215,2853,0.9030217849613492,0.8566666666666667,0.8792336640437907,0.9213983522600757,0.9052641257104647,0.8216594706336232,1500,2991,22,116
206,40,5000,weak,12,S40_G5000_CNweak_R12,PyDESeq2,1206,355,296,2631,0.7725816784112748,0.8029294274300932,0.7874632713026445,0.8549465240641712,0.8420206413774712,0.6777185422422463,1502,2986,269,86
207,40,5000,weak,12,S40_G5000_CNweak_R12,DeConveil,1261,139,241,2847,0.9007142857142857,0.8395472703062583,0.8690558235699517,0.9153297682709447,0.8964983504913743,0.8076972141202632,1502,2986,16,123
208,40,5000,weak,13,S40_G5000_CNweak_R13,PyDESeq2,1231,332,269,2651,0.7875879718490083,0.8206666666666667,0.8037871367939928,0.8659379879544947,0.8546846575036317,0.702382592770444,1500,2983,248,84
209,40,5000,weak,13,S40_G5000_CNweak_R13,DeConveil,1277,145,223,2838,0.8980309423347398,0.8513333333333334,0.8740588637919233,0.9179121124247156,0.9013622751145379,0.813874307249815,1500,2983,21,124
210,40,5000,weak,14,S40_G5000_CNweak_R14,PyDESeq2,1244,329,254,2661,0.7908455181182454,0.8304405874499332,0.810159557147509,0.8700980392156863,0.8602035713169398,0.7120096341135326,1498,2990,255,74
211,40,5000,weak,14,S40_G5000_CNweak_R14,DeConveil,1290,147,208,2843,0.8977035490605428,0.8611481975967957,0.879045996592845,0.9209001782531194,0.9059921589990668,0.820709866812164,1498,2990,23,124
212,40,5000,weak,15,S40_G5000_CNweak_R15,PyDESeq2,1240,367,261,2620,0.7716241443683883,0.8261159227181879,0.797940797940798,0.8600713012477719,0.8516250855639819,0.6920512165417319,1501,2987,281,86
213,40,5000,weak,15,S40_G5000_CNweak_R15,DeConveil,1271,158,230,2829,0.8894331700489853,0.8467688207861426,0.8675767918088737,0.9135472370766489,0.8969364693150665,0.8039945458695963,1501,2987,32,126
214,40,5000,weak,16,S40_G5000_CNweak_R16,PyDESeq2,1229,382,274,2603,0.7628801986343886,0.8176979374584165,0.7893384714193963,0.8538324420677362,0.8448623690642166,0.6785936007129192,1503,2985,278,104
215,40,5000,weak,16,S40_G5000_CNweak_R16,DeConveil,1276,168,227,2817,0.8836565096952909,0.8489687292082502,0.8659653885307091,0.9119875222816399,0.8963436610865371,0.8008434902786079,1503,2985,29,139
216,40,5000,weak,17,S40_G5000_CNweak_R17,PyDESeq2,1238,387,267,2600,0.7618461538461538,0.8225913621262458,0.7910543130990415,0.8544078361531612,0.8465149646252254,0.6807651618539378,1505,2987,291,96
217,40,5000,weak,17,S40_G5000_CNweak_R17,DeConveil,1269,166,236,2821,0.8843205574912892,0.8431893687707641,0.863265306122449,0.9105075690115761,0.8938076070502632,0.7973083053315773,1505,2987,38,128
218,40,5000,weak,18,S40_G5000_CNweak_R18,PyDESeq2,1223,360,285,2623,0.7725837018319647,0.8110079575596817,0.7913296667745067,0.8563794255177021,0.8451620411331765,0.6824057273149238,1508,2983,266,94
219,40,5000,weak,18,S40_G5000_CNweak_R18,DeConveil,1270,169,238,2814,0.8825573314801946,0.8421750663129973,0.8618934509670851,0.9093743041638833,0.892760345761259,0.7949910971938816,1508,2983,32,137
220,40,5000,weak,19,S40_G5000_CNweak_R19,PyDESeq2,1227,374,270,2621,0.7663960024984384,0.8196392785571143,0.7921239509360878,0.8566340160284951,0.8473822436191247,0.6837970347939315,1497,2995,289,85
221,40,5000,weak,19,S40_G5000_CNweak_R19,DeConveil,1277,152,220,2843,0.893631910426872,0.8530394121576487,0.872863978127136,0.9171861086375779,0.9011440800354188,0.8119888838842884,1497,2995,30,122
222,40,5000,weak,2,S40_G5000_CNweak_R2,PyDESeq2,1234,372,267,2618,0.7683686176836861,0.8221185876082612,0.7943353717412295,0.8577154308617234,0.8488519359445988,0.686675249781233,1501,2990,280,92
223,40,5000,weak,2,S40_G5000_CNweak_R2,DeConveil,1303,160,198,2830,0.8906356801093643,0.8680879413724184,0.8792172739541161,0.9202850144733912,0.9072881178433998,0.8198937535520799,1501,2990,21,139
224,40,5000,weak,20,S40_G5000_CNweak_R20,PyDESeq2,1234,369,268,2617,0.7698066126013724,0.8215712383488681,0.7948470209339774,0.8580659536541889,0.8489972735615741,0.6873726183838738,1502,2986,285,84
225,40,5000,weak,20,S40_G5000_CNweak_R20,DeConveil,1273,157,229,2829,0.8902097902097902,0.8475366178428761,0.8683492496589359,0.9139928698752228,0.8974789586200316,0.8050766814198735,1502,2986,29,128
226,40,5000,weak,3,S40_G5000_CNweak_R3,PyDESeq2,1245,362,256,2629,0.7747355320472931,0.8294470353097935,0.8011583011583011,0.8624220837043634,0.8542086396876616,0.6971188902906935,1501,2991,279,83
227,40,5000,weak,3,S40_G5000_CNweak_R3,DeConveil,1287,152,214,2839,0.8943710910354413,0.8574283810792804,0.8755102040816326,0.9185218165627783,0.9033046285202487,0.8153948335827368,1501,2991,25,127
228,40,5000,weak,4,S40_G5000_CNweak_R4,PyDESeq2,1241,346,259,2648,0.7819785759294265,0.8273333333333334,0.8040168448331714,0.865376056964842,0.8558844355377421,0.702262597736187,1500,2994,275,71
229,40,5000,weak,4,S40_G5000_CNweak_R4,DeConveil,1288,145,212,2849,0.8988136775994418,0.8586666666666667,0.8782816229116945,0.9205607476635514,0.9051182364729459,0.8198389672876176,1500,2994,21,124
230,40,5000,weak,5,S40_G5000_CNweak_R5,PyDESeq2,1243,381,261,2606,0.7653940886699507,0.8264627659574468,0.7947570332480819,0.8570474281897128,0.8494550187336615,0.6865243540469147,1504,2987,290,91
231,40,5000,weak,5,S40_G5000_CNweak_R5,DeConveil,1283,152,221,2835,0.8940766550522649,0.8530585106382979,0.8730860837019394,0.9169450011133378,0.9010856664339798,0.8119065433800468,1504,2987,22,130
232,40,5000,weak,6,S40_G5000_CNweak_R6,PyDESeq2,1223,359,278,2628,0.7730720606826802,0.8147901399067289,0.7933830684398313,0.8580659536541889,0.8473013304153664,0.6859514137200587,1501,2987,280,79
233,40,5000,weak,6,S40_G5000_CNweak_R6,DeConveil,1278,131,223,2856,0.9070262597586941,0.8514323784143905,0.8783505154639175,0.9211229946524064,0.9037878329969509,0.8209767170040109,1501,2987,15,116
234,40,5000,weak,7,S40_G5000_CNweak_R7,PyDESeq2,1225,372,279,2611,0.7670632435817157,0.8144946808510638,0.7900677200902935,0.8549141965678627,0.8448940048573119,0.6800875214751474,1504,2983,291,81
235,40,5000,weak,7,S40_G5000_CNweak_R7,DeConveil,1264,150,240,2833,0.8939179632248939,0.8404255319148937,0.866346812885538,0.9130822375752173,0.8950702919380032,0.8028768374163194,1504,2983,26,124
236,40,5000,weak,8,S40_G5000_CNweak_R8,PyDESeq2,1222,342,281,2646,0.7813299232736572,0.8130405854956753,0.7968699054450603,0.8612781117791137,0.8492913770851871,0.6919232298223071,1503,2988,280,62
237,40,5000,weak,8,S40_G5000_CNweak_R8,DeConveil,1262,125,241,2863,0.9098774333093006,0.8396540252827678,0.873356401384083,0.918503674014696,0.8989100113026959,0.8148461754310458,1503,2988,22,103
238,40,5000,weak,9,S40_G5000_CNweak_R9,PyDESeq2,1261,366,239,2622,0.7750460971112477,0.8406666666666667,0.8065238247521587,0.8651960784313726,0.8590883534136546,0.7047166556118243,1500,2988,295,71
239,40,5000,weak,9,S40_G5000_CNweak_R9,DeConveil,1302,135,198,2853,0.906054279749478,0.868,0.8866189989785496,0.9258021390374331,0.9114096385542169,0.8319378740718498,1500,2988,27,108
240,60,5000,strong,1,S60_G5000_CNstrong_R1,PyDESeq2,1327,508,172,2484,0.7231607629427793,0.885256837891928,0.7960407918416317,0.8485860610109107,0.8577353708176217,0.6863433337377393,1499,2992,398,110
241,60,5000,strong,1,S60_G5000_CNstrong_R1,DeConveil,1353,189,146,2803,0.877431906614786,0.9026017344896597,0.8898388687931601,0.9254063682921398,0.9197166426458993,0.8336585790591592,1499,2992,40,149
242,60,5000,strong,10,S60_G5000_CNstrong_R10,PyDESeq2,1318,495,186,2497,0.7269718698290127,0.8763297872340425,0.7946940006029545,0.8485320284697508,0.8554443053817272,0.68374951413608,1504,2992,396,99
243,60,5000,strong,10,S60_G5000_CNstrong_R10,DeConveil,1348,187,156,2805,0.8781758957654723,0.8962765957446809,0.8871339256334321,0.9237099644128114,0.9168882978723405,0.8296234502119717,1504,2992,32,155
244,60,5000,strong,11,S60_G5000_CNstrong_R11,PyDESeq2,1318,494,182,2497,0.7273730684326711,0.8786666666666667,0.7958937198067633,0.8494767312402582,0.856752256770311,0.6859383861598177,1500,2991,396,98
245,60,5000,strong,11,S60_G5000_CNstrong_R11,DeConveil,1359,158,141,2833,0.8958470665787739,0.906,0.9008949287371562,0.9334224003562681,0.9265874289535273,0.8508022159269594,1500,2991,19,139
246,60,5000,strong,12,S60_G5000_CNstrong_R12,PyDESeq2,1343,515,159,2471,0.7228202368137783,0.8941411451398136,0.799404761904762,0.8498217468805704,0.8608348056576496,0.6913811855721907,1502,2986,403,112
247,60,5000,strong,12,S60_G5000_CNstrong_R12,DeConveil,1363,210,139,2776,0.866497139224412,0.90745672436751,0.8865040650406504,0.9222370766488414,0.9185642630544851,0.8279199894994987,1502,2986,37,173
248,60,5000,strong,13,S60_G5000_CNstrong_R13,PyDESeq2,1321,488,179,2495,0.7302377003869541,0.8806666666666667,0.7984285282562708,0.851215703769797,0.8585364845234105,0.6896609290484866,1500,2983,392,96
249,60,5000,strong,13,S60_G5000_CNstrong_R13,DeConveil,1351,158,149,2825,0.8952948972829688,0.9006666666666666,0.8979727484214025,0.9315190720499665,0.9238499273661862,0.8464460115986578,1500,2983,32,126
250,60,5000,strong,14,S60_G5000_CNstrong_R14,PyDESeq2,1330,487,168,2503,0.7319757842597688,0.8878504672897196,0.8024132730015083,0.8540552584670231,0.8624871065545587,0.69646557101357,1498,2990,377,110
251,60,5000,strong,14,S60_G5000_CNstrong_R14,DeConveil,1374,190,124,2800,0.8785166240409207,0.9172229639519359,0.8974526453298498,0.9300356506238859,0.9268389067251318,0.844847720952122,1498,2990,35,155
252,60,5000,strong,15,S60_G5000_CNstrong_R15,PyDESeq2,1321,485,180,2502,0.7314507198228128,0.8800799467021986,0.7989114000604778,0.8518270944741533,0.8588548377635533,0.6905076568648352,1501,2987,393,92
253,60,5000,strong,15,S60_G5000_CNstrong_R15,DeConveil,1343,158,158,2829,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9295900178253119,0.9209204799746269,0.8418409599492538,1501,2987,27,131
254,60,5000,strong,16,S60_G5000_CNstrong_R16,PyDESeq2,1311,482,192,2503,0.7311767986614612,0.872255489021956,0.7955097087378641,0.8498217468805704,0.8553907260855174,0.6848858835011485,1503,2985,391,91
255,60,5000,strong,16,S60_G5000_CNstrong_R16,DeConveil,1367,165,136,2820,0.8922976501305483,0.9095143047238856,0.9008237232289951,0.9329322638146168,0.9271189614071689,0.8502544390382677,1503,2985,33,132
256,60,5000,strong,17,S60_G5000_CNstrong_R17,PyDESeq2,1329,494,176,2493,0.7290181020296215,0.8830564784053156,0.7986778846153846,0.850845948352627,0.8588365753258583,0.6898345451004557,1505,2987,409,85
257,60,5000,strong,17,S60_G5000_CNstrong_R17,DeConveil,1348,158,157,2829,0.8950863213811421,0.8956810631229236,0.8953835934905348,0.9298753339269813,0.9213925904834571,0.842646389444391,1505,2987,22,136
258,60,5000,strong,18,S60_G5000_CNstrong_R18,PyDESeq2,1336,486,172,2497,0.7332601536772777,0.8859416445623343,0.8024024024024023,0.8534847472723224,0.8615092064581701,0.6953895847736316,1508,2983,393,93
259,60,5000,strong,18,S60_G5000_CNstrong_R18,DeConveil,1376,164,132,2819,0.8935064935064935,0.9124668435013262,0.9028871391076115,0.9340904030282787,0.9287443168227383,0.853121141086333,1508,2983,25,139
260,60,5000,strong,19,S60_G5000_CNstrong_R19,PyDESeq2,1338,501,159,2494,0.7275693311582382,0.8937875751503006,0.802158273381295,0.8530721282279609,0.8632543885768197,0.6964511974351232,1497,2995,414,87
261,60,5000,strong,19,S60_G5000_CNstrong_R19,DeConveil,1354,159,143,2836,0.8949107732980833,0.9044756179024717,0.8996677740863788,0.9327693677649154,0.925693568550568,0.8491446592236647,1497,2995,33,126
262,60,5000,strong,2,S60_G5000_CNstrong_R2,PyDESeq2,1331,516,170,2474,0.7206280454791554,0.8867421718854097,0.7951015531660693,0.8472500556668894,0.8570834605246447,0.6846387839120056,1501,2990,405,111
263,60,5000,strong,2,S60_G5000_CNstrong_R2,DeConveil,1357,191,144,2799,0.8766149870801033,0.9040639573617588,0.8901279107904231,0.9254063682921398,0.9200921793497757,0.8339114237771104,1501,2990,28,163
264,60,5000,strong,20,S60_G5000_CNstrong_R20,PyDESeq2,1347,505,155,2481,0.7273218142548596,0.8968042609853528,0.8032200357781754,0.8529411764705882,0.8638408444913368,0.6974741568989327,1502,2986,400,105
265,60,5000,strong,20,S60_G5000_CNstrong_R20,DeConveil,1372,167,130,2819,0.8914879792072774,0.9134487350199734,0.9023347583031898,0.9338235294117647,0.9287605362976625,0.8524481507537723,1502,2986,33,134
266,60,5000,strong,3,S60_G5000_CNstrong_R3,PyDESeq2,1332,492,169,2499,0.7302631578947368,0.8874083944037309,0.801203007518797,0.8528495102404274,0.8614574569812035,0.6943531458886023,1501,2991,412,80
267,60,5000,strong,3,S60_G5000_CNstrong_R3,DeConveil,1354,147,147,2844,0.9020652898067955,0.9020652898067955,0.9020652898067955,0.9345503116651825,0.9264589237399072,0.8529178474798145,1501,2991,26,121
268,60,5000,strong,4,S60_G5000_CNstrong_R4,PyDESeq2,1319,474,181,2520,0.7356385945343,0.8793333333333333,0.8010932280595202,0.854250111259457,0.8605083500334001,0.694327576727832,1500,2994,403,71
269,60,5000,strong,4,S60_G5000_CNstrong_R4,DeConveil,1364,146,136,2848,0.9033112582781457,0.9093333333333333,0.906312292358804,0.9372496662216289,0.9302845691382766,0.8591508257565424,1500,2994,36,110
270,60,5000,strong,5,S60_G5000_CNstrong_R5,PyDESeq2,1320,504,184,2483,0.7236842105263158,0.8776595744680851,0.7932692307692307,0.8468047205522156,0.8544642030358504,0.6812711263454626,1504,2987,390,114
271,60,5000,strong,5,S60_G5000_CNstrong_R5,DeConveil,1347,183,157,2804,0.8803921568627451,0.8956117021276596,0.8879367172050099,0.9242930305054553,0.9171731091823434,0.8308505509546985,1504,2987,28,155
272,60,5000,strong,6,S60_G5000_CNstrong_R6,PyDESeq2,1312,485,189,2502,0.7301057317751809,0.8740839440373085,0.7956337174044875,0.8498217468805704,0.8558568364311082,0.6853025995201051,1501,2987,401,84
273,60,5000,strong,6,S60_G5000_CNstrong_R6,DeConveil,1347,148,154,2839,0.9010033444816054,0.8974017321785477,0.8991989319092123,0.9327094474153298,0.9239268453326618,0.8487013981696723,1501,2987,36,112
274,60,5000,strong,7,S60_G5000_CNstrong_R7,PyDESeq2,1334,481,170,2502,0.7349862258953168,0.886968085106383,0.8038565833082254,0.8549141965678627,0.8628605091975093,0.6980133108908043,1504,2983,396,85
275,60,5000,strong,7,S60_G5000_CNstrong_R7,DeConveil,1361,148,143,2835,0.901921802518224,0.9049202127659575,0.9034185197477597,0.9351459772676621,0.9276528653504612,0.8546040765234687,1504,2983,28,120
276,60,5000,strong,8,S60_G5000_CNstrong_R8,PyDESeq2,1316,499,187,2489,0.725068870523416,0.8755821689953427,0.7932489451476793,0.8472500556668894,0.8542904151536286,0.6813618549035366,1503,2988,404,95
277,60,5000,strong,8,S60_G5000_CNstrong_R8,DeConveil,1339,161,164,2827,0.8926666666666667,0.8908848968729208,0.8917748917748918,0.9276330438655088,0.91850135071223,0.8374190004449394,1503,2988,31,130
278,60,5000,strong,9,S60_G5000_CNstrong_R9,PyDESeq2,1353,483,147,2505,0.7369281045751634,0.902,0.8111510791366906,0.8596256684491979,0.8701767068273093,0.7103165129868781,1500,2988,389,94
279,60,5000,strong,9,S60_G5000_CNstrong_R9,DeConveil,1370,175,130,2813,0.8867313915857605,0.9133333333333333,0.8998357963875205,0.9320409982174688,0.9273828647925034,0.8486403060857088,1500,2988,32,143
280,60,5000,weak,1,S60_G5000_CNweak_R1,PyDESeq2,1308,404,191,2588,0.764018691588785,0.8725817211474316,0.8146994705699159,0.8675128033845468,0.8687774915897586,0.7161101989566243,1499,2992,324,80
281,60,5000,weak,1,S60_G5000_CNweak_R1,DeConveil,1352,171,147,2821,0.8877216021011162,0.9019346230820547,0.8947716743878227,0.9291917167668671,0.9223911083324712,0.8414813094470727,1499,2992,37,134
282,60,5000,weak,10,S60_G5000_CNweak_R10,PyDESeq2,1295,405,209,2587,0.7617647058823529,0.8610372340425532,0.8083645443196005,0.8634341637010676,0.8628381357378541,0.7060811070652973,1504,2992,326,79
283,60,5000,weak,10,S60_G5000_CNweak_R10,DeConveil,1339,151,165,2841,0.8986577181208054,0.8902925531914894,0.8944555778223113,0.9297153024911032,0.9199123193764934,0.8417937601750218,1504,2992,36,115
284,60,5000,weak,11,S60_G5000_CNweak_R11,PyDESeq2,1306,386,194,2605,0.7718676122931442,0.8706666666666667,0.818295739348371,0.8708528167446004,0.8708064192577734,0.7218208905127352,1500,2991,315,71
285,60,5000,weak,11,S60_G5000_CNweak_R11,DeConveil,1329,144,171,2847,0.9022403258655805,0.886,0.8940464177598385,0.9298597194388778,0.9189277833500502,0.8417090648224151,1500,2991,29,115
286,60,5000,weak,12,S60_G5000_CNweak_R12,PyDESeq2,1326,404,176,2582,0.7664739884393064,0.8828229027962716,0.8205445544554455,0.8707664884135472,0.873762422597064,0.7247451492048258,1502,2986,328,76
287,60,5000,weak,12,S60_G5000_CNweak_R12,DeConveil,1366,172,136,2814,0.8881664499349805,0.9094540612516645,0.8986842105263158,0.9313725490196079,0.9259259589580492,0.8469441992086039,1502,2986,46,126
288,60,5000,weak,13,S60_G5000_CNweak_R13,PyDESeq2,1315,417,185,2566,0.7592378752886836,0.8766666666666667,0.8137376237623762,0.8657149230426054,0.8684372555592805,0.7140794771059483,1500,2983,302,115
289,60,5000,weak,13,S60_G5000_CNweak_R13,DeConveil,1355,176,145,2807,0.8850424559111691,0.9033333333333333,0.8940943582975915,0.9283961632835155,0.9221661638171863,0.8401172499164006,1500,2983,30,146
290,60,5000,weak,14,S60_G5000_CNweak_R14,PyDESeq2,1310,381,188,2609,0.7746895328208161,0.8744993324432577,0.821574161179053,0.8732174688057041,0.8735372916396891,0.7270050457925732,1498,2990,301,80
291,60,5000,weak,14,S60_G5000_CNweak_R14,DeConveil,1365,160,133,2830,0.8950819672131147,0.9112149532710281,0.9030764141581211,0.9347147950089126,0.9288516237927047,0.8539408860417396,1498,2990,36,124
292,60,5000,weak,15,S60_G5000_CNweak_R15,PyDESeq2,1324,420,177,2567,0.7591743119266054,0.8820786142571619,0.816024653312789,0.8669786096256684,0.8707346536300875,0.7176882598026203,1501,2987,315,105
293,60,5000,weak,15,S60_G5000_CNweak_R15,DeConveil,1353,184,148,2803,0.8802862719583604,0.9013990672884743,0.8907175773535221,0.9260249554367201,0.9198993997306115,0.8349523057689151,1501,2987,29,155
294,60,5000,weak,16,S60_G5000_CNweak_R16,PyDESeq2,1289,440,214,2545,0.7455176402544823,0.8576180971390552,0.7976485148514851,0.8542780748663101,0.855107206023464,0.688759801407087,1503,2985,333,107
295,60,5000,weak,16,S60_G5000_CNweak_R16,DeConveil,1347,183,156,2802,0.8803921568627451,0.8962075848303394,0.8882294757665677,0.9244652406417112,0.9174505260835113,0.8312695382800013,1503,2985,33,150
296,60,5000,weak,17,S60_G5000_CNweak_R17,PyDESeq2,1324,415,181,2572,0.7613571017826337,0.879734219269103,0.8162762022194822,0.8673196794300979,0.8703994162967544,0.7178492547539498,1505,2987,340,75
297,60,5000,weak,17,S60_G5000_CNweak_R17,DeConveil,1359,149,146,2838,0.9011936339522546,0.9029900332225914,0.9020909392631928,0.9343276936776491,0.9265536038225444,0.8526865100976905,1505,2987,26,123
298,60,5000,weak,18,S60_G5000_CNweak_R18,PyDESeq2,1320,413,188,2570,0.7616849394114252,0.8753315649867374,0.814563406356063,0.8661767980405255,0.8684401706931676,0.7148712899781535,1508,2983,314,99
299,60,5000,weak,18,S60_G5000_CNweak_R18,DeConveil,1348,176,160,2807,0.884514435695538,0.8938992042440318,0.8891820580474934,0.9251837007348029,0.9174490992725354,0.8327402657981453,1508,2983,39,137
300,60,5000,weak,19,S60_G5000_CNweak_R19,PyDESeq2,1323,410,174,2585,0.7634160415464513,0.8837675350701403,0.8191950464396285,0.8699910952804987,0.8734363551811469,0.72323722835194,1497,2995,333,77
