,sample_size,n_genes,cn_signal,replicate,tag,comparison,TP,FP,FN,TN,Precision,Recall,F1 score,Accuracy,AUC,MCC,n_pos,n_neg
199,40,5000,strong,15,S40_G5000_CNstrong_R15,DSG_vs_rest,510,44,238,4196,0.9205776173285198,0.6818181818181818,0.783410138248848,0.9434643143544507,0.8357204116638077,0.7629371156276217,748,4240
200,40,5000,strong,15,S40_G5000_CNstrong_R15,DIG_vs_rest,1215,227,281,3265,0.8425797503467406,0.8121657754010695,0.8270932607215793,0.8981555733761026,0.873580024012104,0.7552044838191573,1496,3492
201,40,5000,strong,16,S40_G5000_CNstrong_R16,DCG_vs_rest,534,128,216,4111,0.8066465256797583,0.712,0.7563739376770539,0.9310483062738024,0.8409020995517811,0.7182895849511197,750,4239
202,40,5000,strong,16,S40_G5000_CNstrong_R16,DSG_vs_rest,535,28,213,4213,0.9502664298401421,0.7152406417112299,0.8161708619374524,0.9516937261976348,0.8543192126264239,0.7995575541087636,748,4241
203,40,5000,strong,16,S40_G5000_CNstrong_R16,DIG_vs_rest,1233,210,263,3283,0.8544698544698545,0.8241978609625669,0.8390609050697516,0.9051914211264782,0.8820388102408026,0.7721470880675904,1496,3493
204,40,5000,strong,17,S40_G5000_CNstrong_R17,DCG_vs_rest,487,110,263,4129,0.8157453936348409,0.6493333333333333,0.7230883444691908,0.9252355181399078,0.8116919084689785,0.6864351789823333,750,4239
205,40,5000,strong,17,S40_G5000_CNstrong_R17,DSG_vs_rest,502,43,246,4198,0.9211009174311927,0.6711229946524064,0.7764887857695282,0.9420725596311886,0.8304919382599453,0.7564679362621218,748,4241
206,40,5000,strong,17,S40_G5000_CNstrong_R17,DIG_vs_rest,1225,231,271,3262,0.8413461538461539,0.8188502673796791,0.8299457994579946,0.8993786329925837,0.8763590014253105,0.7586559820494421,1496,3493
207,40,5000,strong,18,S40_G5000_CNstrong_R18,DCG_vs_rest,507,113,244,4129,0.817741935483871,0.6750998668442078,0.7396061269146609,0.9284998998598037,0.8242307443603406,0.702916772353497,751,4242
208,40,5000,strong,18,S40_G5000_CNstrong_R18,DSG_vs_rest,523,29,225,4216,0.947463768115942,0.6991978609625669,0.8046153846153846,0.9491287802924093,0.8461831472068428,0.7879808049307265,748,4245
209,40,5000,strong,18,S40_G5000_CNstrong_R18,DIG_vs_rest,1236,233,261,3263,0.8413886997957795,0.8256513026052105,0.8334457181389077,0.9010614860805127,0.8795018526756029,0.76315307846996,1497,3496
210,40,5000,strong,19,S40_G5000_CNstrong_R19,DCG_vs_rest,535,146,215,4095,0.7856093979441997,0.7133333333333334,0.7477288609364081,0.9276698056501703,0.8394537451858839,0.7067457037873186,750,4241
211,40,5000,strong,19,S40_G5000_CNstrong_R19,DSG_vs_rest,520,38,228,4205,0.931899641577061,0.6951871657754011,0.7963246554364471,0.9467040673211781,0.8431156191827748,0.7773056664451743,748,4243
212,40,5000,strong,19,S40_G5000_CNstrong_R19,DIG_vs_rest,1215,201,282,3293,0.8580508474576272,0.811623246492986,0.8341915550978373,0.9032258064516129,0.8770480285126635,0.7665303777887993,1497,3494
213,40,5000,strong,2,S40_G5000_CNstrong_R2,DCG_vs_rest,484,137,266,4104,0.7793880837359098,0.6453333333333333,0.7060539752005836,0.9192546583850931,0.8065148156881239,0.6636815068573291,750,4241
214,40,5000,strong,2,S40_G5000_CNstrong_R2,DSG_vs_rest,517,28,231,4215,0.9486238532110092,0.6911764705882353,0.7996906419180201,0.9481065918653576,0.8422886830904882,0.7834781166575501,748,4243
215,40,5000,strong,2,S40_G5000_CNstrong_R2,DIG_vs_rest,1215,217,282,3277,0.848463687150838,0.811623246492986,0.8296346876066917,0.9000200360649169,0.8747583891308662,0.7593084040198564,1497,3494
216,40,5000,strong,20,S40_G5000_CNstrong_R20,DCG_vs_rest,519,124,232,4118,0.807153965785381,0.6910785619174434,0.7446197991391679,0.9287001802523533,0.8309235336697071,0.7063384280133216,751,4242
217,40,5000,strong,20,S40_G5000_CNstrong_R20,DSG_vs_rest,503,31,245,4214,0.9419475655430711,0.6724598930481284,0.7847113884555382,0.9447226116563189,0.8325785919893174,0.7681120309768333,748,4245
218,40,5000,strong,20,S40_G5000_CNstrong_R20,DIG_vs_rest,1252,240,245,3256,0.839142091152815,0.8363393453573814,0.8377383740381399,0.9028640096134588,0.8838447298869287,0.7684254198359729,1497,3496
219,40,5000,strong,3,S40_G5000_CNstrong_R3,DCG_vs_rest,517,136,233,4105,0.7917304747320061,0.6893333333333334,0.736992159657876,0.9260669204568223,0.828632712410595,0.6964728485306445,750,4241
220,40,5000,strong,3,S40_G5000_CNstrong_R3,DSG_vs_rest,512,33,236,4210,0.9394495412844037,0.6844919786096256,0.7919566898685229,0.9461029853736727,0.8383572313505352,0.7744792611384674,748,4243
221,40,5000,strong,3,S40_G5000_CNstrong_R3,DIG_vs_rest,1210,236,287,3258,0.8367911479944675,0.8082832331329325,0.8222901800883452,0.8952113804848728,0.8703694356849551,0.7482474057166416,1497,3494
222,40,5000,strong,4,S40_G5000_CNstrong_R4,DCG_vs_rest,517,121,234,4120,0.8103448275862069,0.6884154460719041,0.7444204463642908,0.928886217948718,0.829942219616947,0.7065899244821703,751,4241
223,40,5000,strong,4,S40_G5000_CNstrong_R4,DSG_vs_rest,528,28,220,4216,0.9496402877697842,0.7058823529411765,0.8098159509202454,0.9503205128205128,0.8496424017297778,0.7933401107260266,748,4244
224,40,5000,strong,4,S40_G5000_CNstrong_R4,DIG_vs_rest,1227,200,270,3295,0.8598458304134547,0.8196392785571143,0.8392612859097127,0.9058493589743589,0.8812073359881423,0.7731860003060239,1497,3495
225,40,5000,strong,5,S40_G5000_CNstrong_R5,DCG_vs_rest,522,114,228,4130,0.8207547169811321,0.696,0.7532467532467533,0.9315178213856627,0.834569274269557,0.717071065221173,750,4244
226,40,5000,strong,5,S40_G5000_CNstrong_R5,DSG_vs_rest,511,35,238,4210,0.9358974358974359,0.6822429906542056,0.7891891891891892,0.9453344012815379,0.8369989982717436,0.7711869131692601,749,4245
227,40,5000,strong,5,S40_G5000_CNstrong_R5,DIG_vs_rest,1225,215,273,3281,0.8506944444444444,0.8177570093457944,0.8339006126616746,0.9022827392871445,0.878129076755277,0.7650181358756059,1498,3496
228,40,5000,strong,6,S40_G5000_CNstrong_R6,DCG_vs_rest,516,116,233,4125,0.8164556962025317,0.6889185580774366,0.7472845763939174,0.930060120240481,0.8307832592320689,0.7104710900913723,749,4241
229,40,5000,strong,6,S40_G5000_CNstrong_R6,DSG_vs_rest,517,27,231,4215,0.9503676470588235,0.6911764705882353,0.8003095975232198,0.9482965931863727,0.8424057741908644,0.7843737074294151,748,4242
230,40,5000,strong,6,S40_G5000_CNstrong_R6,DIG_vs_rest,1279,224,218,3269,0.850964737192282,0.85437541750167,0.8526666666666667,0.9114228456913828,0.8951235804943221,0.7893464739514909,1497,3493
231,40,5000,strong,7,S40_G5000_CNstrong_R7,DCG_vs_rest,522,114,228,4125,0.8207547169811321,0.696,0.7532467532467533,0.931449188214071,0.834553432413305,0.7170260501038523,750,4239
232,40,5000,strong,7,S40_G5000_CNstrong_R7,DSG_vs_rest,525,27,223,4214,0.9510869565217391,0.7018716577540107,0.8076923076923077,0.9498897574664261,0.8477526173702852,0.791536752965875,748,4241
233,40,5000,strong,7,S40_G5000_CNstrong_R7,DIG_vs_rest,1224,215,272,3278,0.8505906879777624,0.8181818181818182,0.8340715502555366,0.9023852475445981,0.8783150717018453,0.7652514395740259,1496,3493
234,40,5000,strong,8,S40_G5000_CNstrong_R8,DCG_vs_rest,489,121,260,4117,0.8016393442622951,0.6528704939919893,0.7196467991169978,0.9236013635452176,0.8121596452970801,0.6807300907963152,749,4238
235,40,5000,strong,8,S40_G5000_CNstrong_R8,DSG_vs_rest,510,38,238,4201,0.9306569343065694,0.6818181818181818,0.7870370370370371,0.9446561058752757,0.8364269017135258,0.768193038406468,748,4239
236,40,5000,strong,8,S40_G5000_CNstrong_R8,DIG_vs_rest,1233,245,263,3246,0.8342354533152909,0.8241978609625669,0.8291862811028917,0.8981351513936234,0.8770086984560758,0.7566467764588789,1496,3491
237,40,5000,strong,9,S40_G5000_CNstrong_R9,DCG_vs_rest,521,128,229,4113,0.802773497688752,0.6946666666666667,0.7448177269478199,0.9284712482468443,0.8322425528570305,0.705964334179708,750,4241
238,40,5000,strong,9,S40_G5000_CNstrong_R9,DSG_vs_rest,523,29,225,4214,0.947463768115942,0.6991978609625669,0.8046153846153846,0.9491083951112002,0.8461815371275243,0.7879689439390031,748,4243
239,40,5000,strong,9,S40_G5000_CNstrong_R9,DIG_vs_rest,1230,223,267,3271,0.8465244322092222,0.8216432865731463,0.8338983050847457,0.9018232819074333,0.8789097944027724,0.764410169544302,1497,3494
240,40,5000,weak,1,S40_G5000_CNweak_R1,DCG_vs_rest,381,115,369,4124,0.7681451612903226,0.508,0.6115569823434992,0.902986570455001,0.7404354800660533,0.5743569005194034,750,4239
241,40,5000,weak,1,S40_G5000_CNweak_R1,DSG_vs_rest,428,28,320,4213,0.9385964912280702,0.5721925133689839,0.7109634551495017,0.9302465423932652,0.7827951484553008,0.7006669047335496,748,4241
242,40,5000,weak,1,S40_G5000_CNweak_R1,DIG_vs_rest,1234,290,262,3203,0.8097112860892388,0.8248663101604278,0.8172185430463577,0.889356584485869,0.8709215604624068,0.7379604048701971,1496,3493
243,40,5000,weak,10,S40_G5000_CNweak_R10,DCG_vs_rest,381,134,368,4105,0.7398058252427184,0.5086782376502003,0.6028481012658228,0.8993584603047313,0.738533504293371,0.5600785465703382,749,4239
244,40,5000,weak,10,S40_G5000_CNweak_R10,DSG_vs_rest,468,30,280,4210,0.9397590361445783,0.6256684491978609,0.7512038523274478,0.93785084202085,0.8092964887498738,0.7367173041591539,748,4240
245,40,5000,weak,10,S40_G5000_CNweak_R10,DIG_vs_rest,1217,313,279,3179,0.7954248366013071,0.8135026737967914,0.8043621943159286,0.8813151563753007,0.8619346129579605,0.7192913176996678,1496,3492
246,40,5000,weak,11,S40_G5000_CNweak_R11,DCG_vs_rest,402,131,349,4115,0.7542213883677298,0.5352862849533955,0.6261682242990654,0.9039423654192515,0.7522168589156992,0.5839670921383415,751,4246
247,40,5000,weak,11,S40_G5000_CNweak_R11,DSG_vs_rest,401,32,348,4216,0.9260969976905312,0.5353805073431241,0.6785109983079526,0.9239543726235742,0.7639237753288126,0.6697687917764125,749,4248
248,40,5000,weak,11,S40_G5000_CNweak_R11,DIG_vs_rest,1209,275,290,3223,0.8146900269541779,0.8065376917945297,0.8105933623868589,0.8869321592955773,0.863960669796636,0.7300273733605688,1499,3498
249,40,5000,weak,12,S40_G5000_CNweak_R12,DCG_vs_rest,373,146,377,4095,0.7186897880539499,0.49733333333333335,0.5878644602048857,0.8952113804848728,0.7314537451858838,0.5419065493020767,750,4241
250,40,5000,weak,12,S40_G5000_CNweak_R12,DSG_vs_rest,423,31,325,4212,0.9317180616740088,0.5655080213903744,0.7038269550748752,0.9286716088960129,0.7791009350411687,0.6928931787104229,748,4243
251,40,5000,weak,12,S40_G5000_CNweak_R12,DIG_vs_rest,1209,268,288,3226,0.8185511171293162,0.8076152304609219,0.8130464021519839,0.8885994790623122,0.865456155585355,0.7337472748361403,1497,3494
252,40,5000,weak,13,S40_G5000_CNweak_R13,DCG_vs_rest,379,125,371,4114,0.751984126984127,0.5053333333333333,0.6044657097288676,0.9005812788133895,0.7379226232602027,0.5643279796487058,750,4239
253,40,5000,weak,13,S40_G5000_CNweak_R13,DSG_vs_rest,443,28,305,4213,0.940552016985138,0.5922459893048129,0.726825266611977,0.9332531569452797,0.7928218864232152,0.7150475090920033,748,4241
254,40,5000,weak,13,S40_G5000_CNweak_R13,DIG_vs_rest,1229,297,267,3196,0.8053735255570118,0.821524064171123,0.813368630046327,0.8869512928442573,0.8682484334597385,0.7323732624884903,1496,3493
255,40,5000,weak,14,S40_G5000_CNweak_R14,DCG_vs_rest,405,134,344,4100,0.75139146567718,0.540720961281709,0.6288819875776398,0.9040738510937186,0.7545362009998531,0.5857529459978256,749,4234
256,40,5000,weak,14,S40_G5000_CNweak_R14,DSG_vs_rest,433,28,314,4208,0.9392624728850325,0.5796519410977242,0.7168874172185431,0.9313666465984347,0.7865209658274269,0.7060068861508175,747,4236
257,40,5000,weak,14,S40_G5000_CNweak_R14,DIG_vs_rest,1210,283,284,3206,0.8104487608841259,0.8099062918340026,0.8101774355540676,0.8862131246237207,0.8643971126696526,0.7289338006632083,1494,3489
258,40,5000,weak,15,S40_G5000_CNweak_R15,DCG_vs_rest,364,167,385,4072,0.6854990583804144,0.48598130841121495,0.56875,0.8893344025661588,0.7232926122145719,0.5172593974831274,749,4239
259,40,5000,weak,15,S40_G5000_CNweak_R15,DSG_vs_rest,418,33,330,4207,0.926829268292683,0.5588235294117647,0.6972477064220184,0.9272253408179632,0.77552025527192,0.6860323484749314,748,4240
260,40,5000,weak,15,S40_G5000_CNweak_R15,DIG_vs_rest,1200,336,296,3156,0.78125,0.8021390374331551,0.7915567282321899,0.8732959101844426,0.8529595530808387,0.7006915004455354,1496,3492
261,40,5000,weak,16,S40_G5000_CNweak_R16,DCG_vs_rest,381,159,369,4080,0.7055555555555556,0.508,0.5906976744186047,0.894167167769092,0.7352455767869781,0.5412348079267905,750,4239
262,40,5000,weak,16,S40_G5000_CNweak_R16,DSG_vs_rest,423,37,325,4204,0.9195652173913044,0.5655080213903744,0.7003311258278145,0.927440368811385,0.7783918319637559,0.6870547453376101,748,4241
