,padjScreen,p_naive,p_aware
AC009974.1,0.01799725856708902,0.08833356041724906,0.008197362009165111
AC010168.2,0.000944985614829347,0.00033583243116211875,0.00481222575828892
AC010175.1,3.2559094224218664e-10,1.2803103128160522e-10,3.712631165683917e-11
AC010186.3,0.016172651164229206,0.007297353493427071,0.13683328704684228
AC010197.2,7.532086936129852e-09,4.902325971448649e-09,1.0752904344798573e-09
AC010203.2,0.14911879735880454,,
AC010210.1,0.23234718941826318,,
AC010226.1,0.19806915488823343,,
AC010245.2,0.25195061851461487,,
AC010273.3,0.6933389252649224,,
AC010280.1,1.297702688062304e-14,1.6760488628225344e-15,7.6368594407203e-16
AC010280.2,3.615865885707059e-15,5.523165772951988e-16,1.9509349012320611e-16
AC010319.1,0.01960317656596659,0.05954260134700453,0.008992268631578138
AC010326.3,0.02753800194025802,0.013034022764624942,0.8198153508231932
AC010326.4,0.00021603027686527832,6.823848696529928e-05,0.2499566607366074
AC010327.6,0.0028829493980517,0.0011227526725045834,0.1648512205317252
AC010343.1,0.12160093486110983,,
AC010491.2,1.359070843414394e-07,2.3940374069144456e-08,4.99012585259413e-05
AC010494.1,0.5662353273563534,,
AC010503.4,0.08598802243090876,,
AC010538.1,0.40618137119702796,,
AC010547.2,1.370974752469792e-09,1.7229174344268306e-10,6.758855859565526e-06
AC010618.3,0.0033912292948153483,0.0013374314459186516,0.09552953124673773
AC010642.2,0.00019205950349128478,6.019673654974316e-05,1.0
AC010643.1,3.896765265106487e-10,4.481709075516741e-11,1.2579762171885489e-08
AC010654.1,0.7907996343858127,,
AC010735.2,0.25523502854851404,,
AC010872.2,2.01238622329328e-09,2.7104752485167924e-09,2.5972935546925425e-10
AC010894.1,0.17053736397082692,,
AC010969.1,2.319113775420104e-07,5.1516902874317784e-08,8.487063042980424e-08
AC010969.2,0.014028499179456902,0.006250859531424342,0.8447915652783652
AC010976.1,0.6343239532943206,,
AC011317.1,1.749168065459089e-05,4.482001531796813e-06,3.669536911037965e-05
AC011346.1,0.06567322336445132,,
AC011407.1,8.093945437470269e-11,1.612053706612381e-07,8.405103586195246e-12
AC011450.1,0.42244571051589536,,
AC011455.8,0.0008793606830405363,0.0003107750061550743,0.015288870560717992
AC011462.5,0.02265817933896005,0.010518846912884754,0.7509543796272802
AC011468.1,6.049298089798016e-06,1.4270861494601652e-06,0.004188329699264749
AC011472.4,0.4045982544048919,,
AC011477.1,0.04810709147016755,0.023962405050265017,0.7469850388643176
AC011477.2,0.00011788770807311025,3.546960840864065e-05,0.008559875569787042
AC011481.3,1.694128520697731e-06,3.621487238750755e-07,1.896070040714091e-05
AC011498.4,0.9957185013335518,,
AC011503.2,3.7523850675340865e-07,7.114958108791344e-08,1.2712638414058188e-05
AC011591.1,0.06831402834119898,,
AC011700.1,0.09469101529118075,,
AC011978.2,0.00851359649322414,0.22739021568396578,0.003624058185168233
AC012063.1,2.991246466478205e-05,8.02710953804283e-06,0.002337665446991385
AC012065.2,0.0038831388090059143,0.04718853228318368,0.001550384318445661
AC012085.1,0.7696428204226965,,
AC012236.1,2.2673446012433174e-11,2.171947168936506e-12,1.1138316858984344e-09
AC012306.2,0.00192525927321659,0.24754667287096363,0.000726921287329479
AC012306.3,0.1681445759753169,,
AC012313.1,0.00012864378180618423,3.8995273297738195e-05,0.07190281451193573
AC012313.10,0.052166724891675544,,
AC012313.3,0.6877186552535614,,
AC012313.5,0.006048136880879561,0.0024996069339947064,0.22847423096691916
AC012313.6,0.013718786061785459,0.36258897515962774,0.006102412334872203
AC012313.9,0.7185611986386932,,
AC012358.2,0.4687352887068886,,
AC012360.2,0.16923339721357372,,
AC012360.3,1.267279189259472e-05,3.1648813174551644e-06,0.007329977707379936
AC012368.1,0.16106970571353546,,
AC012409.1,1.0923150911121054e-18,1.6382547328631488e-18,3.6904867303124497e-20
AC012459.1,0.02761182071943769,0.013072820450844163,0.47261711753553726
AC012467.2,0.00021242465569304455,6.702410394735546e-05,0.31886091469865835
AC012513.3,0.0047982388287927565,0.0019463017225885366,0.03516705866595512
AC012615.6,0.4896933265501269,,
AC012640.2,0.00028514886409761035,0.22525565941871642,9.235599853114109e-05
AC012645.1,2.2183042043351663e-06,4.86457931768479e-07,0.0005972032723556368
AC012668.3,0.11760576017944105,,
AC012676.5,0.09364489072494209,,
AC015712.2,0.015991633665836627,0.23642655511824867,0.007206207829288632
AC015726.1,0.10648220005386369,,
AC015813.6,1.6660595751494347e-07,2.9729457448889307e-08,0.0023882039784138462
AC015849.5,0.0028001022558624632,0.0010886093787592856,0.008780056646220143
AC015871.3,0.1572357413665738,,
AC015922.2,2.2983433161774396e-10,2.5517997112437394e-11,3.381093079430024e-07
AC015922.3,1.7114727375423278e-16,1.694959453996332e-15,7.619755478164453e-18
AC016027.1,1.0602005423461459e-05,0.00028686449876867616,2.614514125583644e-06
AC016044.1,0.5014454695099638,,
AC016065.1,6.710868426572531e-09,4.819360474115902e-05,9.47192354492555e-10
AC016355.1,0.3785869230742456,,
AC016596.2,0.03222398172696977,0.8651887811853634,0.015472242568226524
AC016682.1,4.790342257821851e-16,1.3671719343272e-16,2.293450094228728e-17
AC016705.2,0.6983788493521527,,
AC016727.1,0.0017076953231651762,0.1116844516089881,0.0006383636882577118
AC016735.1,0.1409494374453986,,
AC016739.1,0.002185454603958206,0.0008332606360213241,0.19046424411251148
