,padjScreen,p_naive,p_aware
MBL2,5.938095383901353e-10,4.79499367720063e-09,3.892979718811452e-10
MBLAC1,2.648550591403005e-05,1.7363738825299517e-05,0.08547422970776022
MBLAC2,3.9048201382885285e-07,0.0019218417033500983,2.5599766627487883e-07
MBNL1,6.444169703709341e-17,0.00013509194935678098,4.224759007599065e-17
MBNL1-AS1,0.001942274759173135,0.28163924256661066,0.0012733436829458016
MBNL2,3.8903260883342684e-11,9.289071045360905e-09,2.5504744505296406e-11
MBNL3,0.07124922302341072,,
MBOAT1,0.05660918732700381,,
MBOAT2,0.00638318970725698,0.27734824243258904,0.004184780887664207
MBOAT4,0.7118038269403222,,
MBOAT7,7.428490359834341e-09,4.870073726101314e-09,0.08135109580174187
MBP,0.09647606834280292,,
MBTD1,8.930005546338022e-07,0.06949896968375138,5.854458076745712e-07
MBTPS1,0.11676994343772322,,
MBTPS2,0.00028758049864668537,0.8550486170131699,0.0001885360500931672
MC1R,0.0005937563164326236,0.00038926307988500946,0.0013853902915499695
MCAM,9.627796618795042e-19,6.311925718711767e-19,7.161321478509282e-15
MCAT,0.05610703987083937,,
MCC,5.965603299839174e-20,5.9217215082135724e-15,3.911013743516247e-20
MCCC1,7.738990301596994e-09,0.0007223799216538847,5.073635625637521e-09
MCCC2,1.0258696697721278e-15,6.596617207674645e-08,6.725540026510697e-16
MCEE,1.9491923908226048e-13,2.3166940012906124e-08,1.2778788407653617e-13
MCF2L,1.0089796782128969e-08,6.614810254858254e-09,0.0004843858630533486
MCF2L-AS1,0.012681718622460507,0.008314058667827627,0.2731001817658805
MCFD2,0.1002174530028281,,
MCHR1,7.253736243282424e-09,4.7555059754114535e-09,1.2782083952904245e-07
MCL1,3.0724728523970184e-31,7.552804693194645e-13,2.014294774281967e-31
MCM10,3.697295539645519e-27,2.4239247805473045e-27,2.5087839179293293e-20
MCM2,1.4515328793625464e-20,9.516162498612126e-21,4.756787067451856e-16
MCM3,3.895137448681146e-30,2.55362874951599e-30,3.26527194248457e-14
MCM3AP,0.06677922662133931,,
MCM3AP-AS1,1.4097260962519152e-08,9.242079735981414e-09,1.2982987631438636e-07
MCM4,4.872217333480829e-24,3.194196461765286e-24,3.139914587454442e-12
MCM5,2.0005425520943988e-19,1.3115436985126372e-19,1.53471722659026e-14
MCM6,4.5583314549201525e-29,2.988414762372105e-29,9.983774301758971e-22
MCM7,3.2177189139966072e-28,2.109517221125342e-28,1.943346032569985e-15
MCM8,6.65761194628367e-22,4.36469046166971e-22,6.252129648381226e-12
MCM9,0.008895276669259754,0.005831690033226348,0.036740446575927545
MCMBP,0.0015223403787829018,0.07780979815309737,0.0009980372217995401
