,padjScreen,p_naive,p_aware
CD180,1.5182235939373707e-31,1.1543207597399906e-32,2.4861335311961157e-27
CD1C,0.47571355841183277,,
CD1D,4.1151101388137105e-54,9.892993948936472e-56,1.6957193266045803e-49
CD1E,0.07439503381238746,,
CD2,9.022083921082978e-38,4.919854219783994e-39,1.2120837709289019e-38
CD200,1.6672798552322543e-63,1.3712176688610356e-60,2.639579157088004e-65
CD200R1,5.3530064184944624e-36,1.515360655100576e-29,3.208525574965734e-37
CD207,1.008565864958907e-11,2.3924609514075054e-12,2.6987158469893976e-11
CD209,0.0002840289171033691,0.00011391504421710469,0.002157283606385585
CD22,6.7838703516101614e-09,1.935849380419083e-09,6.383037613595731e-08
CD226,0.00011935886700872544,9.29971132032932e-05,9.24668325143159e-05
CD244,1.8262684961133593e-38,9.619767275442381e-40,5.179487474840619e-35
CD247,3.875237435847715e-41,1.7963590042384844e-42,2.6697375143431285e-38
CD248,1.5464771323464915e-21,2.029694561933681e-22,2.0710719232823633e-19
CD27,3.0040411328346652e-36,1.7819919548152732e-37,2.7525537194440524e-34
CD27-AS1,3.8376660585885964e-14,7.794595047006287e-15,4.3976344183522544e-05
CD276,1.025392679381909e-43,4.11185871496231e-45,1.0557961367357277e-37
CD28,5.4301722688727905e-14,1.1142307356058931e-14,2.843140219311277e-12
CD2AP,1.347007308080283e-09,2.704521099538448e-08,3.66260668465246e-10
CD300A,6.408351789779159e-68,8.224935191781187e-70,5.707061680173156e-65
CD300C,1.1927664951367068e-48,3.8582876072407e-50,1.2015722297421486e-44
CD300E,1.078152718591354e-09,2.91049956966791e-10,2.1334038119442637e-08
CD300H,2.2799983475423106e-09,6.290828719683162e-10,3.086674099152828e-08
CD300LB,7.962815032696002e-21,1.0891869282132554e-21,2.793823274116881e-19
CD300LF,1.750303815451492e-57,3.62627280808896e-59,2.452135927602821e-55
CD300LG,7.182774511594039e-10,1.8601278558237435e-07,1.9120995930922693e-10
CD302,0.005876765499128436,0.07278818129525619,0.0026527571672885115
CD320,2.7862953970778456e-05,1.033084051389017e-05,0.014254609782647186
CD33,3.0529744307126356e-34,2.0029612689605995e-35,1.0630866239261319e-30
CD34,6.18095832640996e-14,1.2749308789767367e-14,2.1333769311118455e-11
CD36,7.292481680472176e-28,6.841601159606446e-29,7.283184826844669e-23
CD37,4.6839478156262585e-33,3.3171224676433275e-34,7.194410835714663e-31
CD38,6.25492487601539e-22,8.025978593597179e-23,6.857997358669384e-22
CD3D,1.1668256909891342e-31,9.514386772756094e-33,1.7659365953272256e-32
CD3E,2.90369785103549e-29,4.338985460247103e-30,5.049169043203937e-30
CD3G,4.0103842642487887e-28,6.912600690662044e-29,7.417734657764227e-29
CD4,2.7800195489446426e-39,1.412740405353327e-40,8.510471216064579e-33
CD40,3.198225693363319e-69,3.7922801237352535e-71,6.622289612714501e-56
CD44,3.350727153535137e-13,7.211627566423433e-14,3.195315254465166e-11
CD46,2.5294194874120222e-21,1.3870918500733139e-15,3.360144852976163e-22
CD47,0.0015757134795024378,0.24967312504336003,0.0006754964294172938
CD48,1.2310617569380026e-20,1.7063547383449087e-21,1.2807263678886925e-18
CD5,1.441078307038313e-23,1.689973908833776e-24,7.19013080808592e-23
CD52,2.1391958302282504e-26,1.4624504390256947e-24,2.1630281637333016e-27
CD55,5.384543219492681e-09,1.989394092067174e-07,1.526889332389204e-09
CD58,1.099345167312526e-12,2.448082469134285e-13,6.081668428994703e-11
CD59,9.864871681570506e-06,0.006903119064769417,3.5329467479049496e-06
CD6,3.6840047889851594e-33,2.584971762158458e-34,1.8306174283305905e-32
CD63,1.1739124509727808e-27,1.1135686550370504e-28,3.669611945016612e-15
CD69,5.607521662974475e-10,1.4827276289214846e-10,1.1463808163741848e-07
CD7,2.747579348390265e-29,2.3843740257058003e-30,0.00022143818279947452
CD70,1.0443261564424716e-99,3.1366360915697094e-102,6.792125988011256e-05
CD72,7.66204234445974e-62,9.534195671123928e-55,1.3003857129010116e-63
CD74,3.1588549048820896e-46,1.148375162501926e-47,2.6040274668140038e-27
CD79A,0.0019523178773371184,0.0008440032103114502,0.9036438755691351
CD79B,1.1437561586638746e-12,2.5514503141996914e-13,4.192774331197097e-11
CD81,8.637847760800228e-10,2.3147648467252805e-10,9.472622693757822e-07
CD81-AS1,2.2539974571049117e-11,5.448127282467407e-12,4.522516320579743e-08
CD82,6.971455553946232e-15,8.580471838255216e-13,1.3498707346620757e-15
CD83,4.8418839509250664e-12,3.302388796179144e-11,1.1215921810876326e-12
CD84,8.289845338808082e-44,3.3053523665063175e-45,9.414244788640684e-41
CD8A,1.870941555879247e-48,6.106858554273913e-50,2.8524869790750543e-46
CD8B,6.088430682332382e-40,3.0087137093941697e-41,4.956388944460236e-38
CD8B2,9.7638502161262e-13,0.08753417514175149,2.1666345583507614e-13
CD9,1.3996764781079887e-22,7.752735550835711e-15,1.7216686368283813e-23
CD93,3.7757781100368517e-22,4.769844130146235e-23,2.6387206663416183e-17
CD96,1.4196807199547462e-36,3.907061016144761e-32,8.259657846892882e-38
CDA,0.012631915677074503,0.00590287413458897,0.018637757017393803
CDADC1,2.7266468664236703e-15,3.3356767903242745e-12,5.134779312917858e-16
CDAN1,0.026333659454931616,0.42129154463007495,0.012739630482936654
CDC123,0.12392044117375334,,
CDC14A,3.3989257948445505e-10,3.0294712810563884e-10,8.845533316506976e-11
CDC14B,1.625757227293663e-10,4.1467454198023915e-11,2.629072685061192e-08
CDC20,2.8443654141331933e-16,5.0293880604322665e-17,3.930434385103067e-15
CDC20B,1.0626855354674621e-17,1.7294515684664759e-18,3.31490375113908e-10
CDC20P1,0.0001228912136634187,4.794270554541346e-05,0.0006543774428368019
CDC23,2.431097563100129e-07,1.1971674019783e-06,7.718247719712638e-08
CDC25A,2.202148693342994e-09,6.068857236849868e-10,0.6194570133977821
CDC25B,5.245956623949841e-06,1.8416728951823388e-06,0.011090302909308224
CDC25C,8.173351358232334e-28,7.686645830743615e-29,3.240088495892894e-18
CDC26,0.37933207600060004,,
CDC26P1,0.7112604031994069,,
CDC27,0.0003850338670359354,0.00015630634083659608,0.08249302053846748
CDC34,6.064212219330942e-13,1.3272995602868136e-13,1.963974248387315e-07
CDC40,0.0025037590728323516,0.002186649968813452,0.0018373631358163456
CDC42,0.006477170296230867,0.0058754083024576435,0.004569656914981294
CDC42BPA,1.3290145534407809e-08,1.1876214711211602e-06,3.86694833257315e-09
CDC42EP1,0.01718397711851707,0.008155363953341429,0.11733980130549054
CDC42EP3,4.5057880391666035e-27,8.191664544004382e-21,4.4150792956587215e-28
CDC42EP4,8.124527767755479e-08,0.0008713438587729996,2.496006950866569e-08
CDC42EP5,6.247679183211525e-05,2.3828206357756376e-05,0.003028231493851145
CDC42P6,5.837912708457154e-07,0.7852265211472638,1.9041963629481232e-07
CDC42SE1,0.3397952838144919,,
CDC42SE2,5.325723268811525e-05,2.017314162803453e-05,0.11268996219748839
CDC5L,0.11993480955033722,,
CDC6,7.372503813299234e-28,6.921478920427516e-29,1.2107558589360302e-25
CDC7,1.23115289759878e-05,4.44126235846273e-06,5.3976823884954766e-05
CDC73,0.19734571251322525,,
CDCA2,1.7609552518028174e-122,1.5488237604624425e-125,7.137355977309656e-06
CDCA3,5.023740624291225e-23,6.041973543841033e-24,8.690612500456315e-16
CDCA7,1.070958647418034e-18,1.6515467577291593e-19,2.5416397704857585e-15
CDCA7L,1.0297879977119477e-39,5.112375101026151e-41,1.3091250385811384e-28
CDCA8,7.321908529611023e-21,9.988974174868383e-22,1.6302633416877962e-20
CDCP1,7.488157244554282e-07,0.009633916242885196,2.462959270905746e-07
CDH1,1.7070732340261605e-34,2.5194298942421037e-28,1.105499247261713e-35
CDH10,7.003549462507881e-15,3.034792552312187e-13,1.3563131655029432e-15
CDH11,2.613137845529561e-06,8.946536828625867e-07,0.0006588471604341569
CDH12,2.1961513182331286e-35,1.3664242028227492e-36,2.1792343801206687e-20
CDH13,2.629560795549267e-31,2.0275491572953007e-32,7.766661567197422e-27
CDH15,0.003788737565101718,0.00168344453671208,0.24112479785693736
CDH16,1.8113136136672546e-72,3.500551529853507e-65,1.8940376245592177e-74
CDH17,5.047900261245514e-07,0.0004111611839963911,1.6392767510703148e-07
CDH18,2.665426929260273e-53,1.351034041933997e-54,8.29658806356198e-55
CDH19,2.393907557684903e-07,1.5190995903219074e-07,1.4932953133586936e-07
CDH2,9.310574118527846e-34,6.305519445051598e-35,1.865039501687746e-32
CDH20,3.784834571925919e-21,3.0444732716517768e-21,5.069789484578597e-22
CDH22,0.433697211736157,,
CDH23,2.0356811817667696e-27,1.9529223663766816e-28,0.0032479359922860628
CDH24,3.122125883684325e-25,4.793749402389106e-15,3.3545076237555185e-26
CDH26,4.93347508071428e-23,5.928591300004879e-24,5.1860856864584965e-17
CDH3,7.204975095927532e-52,1.3002708313085291e-45,1.9809104765661728e-53
CDH4,3.1180879957442314e-37,1.740961243307581e-38,1.7083888394672546e-35
CDH5,6.969908277667627e-34,4.6817222192164463e-35,4.012805729364366e-27
CDH6,2.1047672334344683e-21,2.784370230952301e-22,1.1466848171426226e-17
CDH9,3.72068864220296e-08,2.808395569370391e-07,1.1176125470634404e-08
CDHR1,1.811151194981239e-50,5.392508281363126e-52,5.767120020802108e-50
CDHR2,0.18918982479763832,,
CDHR3,1.569739645181721e-15,2.903951868195646e-16,3.684386323932263e-09
CDHR5,7.42637108090848e-05,2.8478480801503233e-05,0.00030007026530260605
CDIN1,0.0019315721894179667,0.17978577212801405,0.0008344683815252158
CDIP1,1.1746538174324e-08,0.004207366366612986,3.404422116651268e-09
CDK1,1.4248904567791058e-05,5.16475213778784e-06,1.786686370709703e-05
CDK12,0.004033957712632125,0.0017971335486988381,0.4663958853365342
CDK13,2.4576085920712188e-06,8.40284702012493e-07,0.24671452223659443
CDK14,0.1860526326587721,,
CDK15,0.6431760261257534,,
CDK17,3.847487964875839e-19,5.794167978897976e-20,4.676897549993046e-10
