,padjScreen,p_naive,p_aware
MFSD2B,2.0141014934542986e-12,4.846056326944463e-13,0.0013190123702309041
MFSD3,1.6295524319878287e-28,1.5550400941434547e-29,0.0003753673755040883
MFSD4A,3.954686358860145e-22,2.064688069676804e-15,5.364968397867179e-23
MFSD4B,0.07714982234522344,,
MFSD5,2.0890299552915878e-24,2.496556922216015e-25,5.840815961711929e-06
MFSD6,3.6061425894596214e-05,1.4197842207954466e-05,0.743809712030021
MFSD6L,0.00040046565975350445,0.0008286394749235688,0.00017008843416618154
MFSD8,1.6698405012860525e-07,0.320463109547072,5.554792482657828e-08
MFSD9,9.969625066973322e-11,0.37480470614740796,2.6690549415135086e-11
MGA,0.8503346409554366,,
MGAM,1.3200096756248228e-09,3.8071650833254706e-10,5.041389466997281e-05
MGAM2,1.7207129028803325e-11,5.487600460056031e-10,4.3885876049355995e-12
MGARP,4.474722335178604e-61,5.323745720880654e-56,9.896875940131604e-63
MGAT1,7.144734789322221e-13,0.06693307023856965,1.6665129406704367e-13
MGAT3,5.672746926563711e-34,2.4406760882913956e-30,4.0938511617149646e-35
MGAT4A,2.984621272460169e-20,4.499183061317939e-21,3.2531027500991015e-09
MGAT4B,1.3271046388740646e-22,1.75221345584938e-23,0.0012431518834957116
MGAT4C,9.145000547652983e-13,6.057826168272269e-11,2.1469388711152512e-13
MGAT5,0.0032687908503330736,0.0014889082379660763,0.49941345672148457
MGAT5B,5.9635606601928145e-25,6.917967485531823e-26,4.166955790197847e-10
MGC16275,9.996370908724375e-13,0.0006407373194443428,2.35302249620868e-13
MGLL,2.2318090121418226e-56,3.722665796899526e-43,6.0343146252741136e-58
MGME1,0.00013643582745935225,5.6093298446509036e-05,0.0028101322369005273
MGMT,0.002748643609135923,0.645951984421156,0.0012440617806459386
MGP,8.269842185514946e-11,2.804551308541288e-06,2.2024825721213637e-11
MGRN1,2.973309107018211e-36,1.932946477127147e-37,0.06741986069726504
MGST1,5.031246829950636e-13,2.7293090310459315e-07,1.1602875393126714e-13
MGST2,0.0066537337889472515,0.8460074137920116,0.00311009142237348
MGST3,6.04673780008193e-24,0.16158958305171103,7.423182090557836e-25
MHENCR,8.63476502753992e-12,0.8904922479892657,2.161480818151332e-12
MIA2,1.0174009697865616e-15,1.9913146217790657e-16,0.0037504071985948414
MIA3,1.5801366482281613e-13,3.532924807184088e-14,2.6180640463726723e-06
MIAT,3.935178286236692e-15,7.982818178566131e-16,2.3556300910575276e-14
MIATNB,0.002122281041271756,0.15369038167419907,0.0009520729959502421
MIB1,7.364527124857813e-05,2.9692367811553966e-05,0.44188321802961517
MIB2,4.536819625689853e-10,2.294221094904486e-05,1.2683702979376454e-10
MICA,3.241416889420785e-13,0.008937577164925421,7.37696219515794e-14
MICAL1,0.007793025146997088,0.0036600492607628725,0.31439003977786845
MICAL2,1.0134035435313768e-76,1.18112888150153e-78,1.3812550605888767e-58
MICAL3,3.3204748328213535e-26,6.819156096634551e-19,3.593605342181161e-27
MICALL1,2.3787695978034686e-05,0.004939574819215789,9.246698322276802e-06
MICALL2,2.3505560812638455e-11,6.043452588656995e-12,0.013141216536727682
MICB,1.9353566802543933e-33,1.4327603256654664e-34,3.462177937208242e-20
MICB-DT,0.00274214220070672,0.0012410510377552383,0.39261464164033766
MICE,2.648425386941992e-13,7.932284276971353e-07,5.998446564758777e-14
